"country","period","periodstart","periodend","code","gdp_growth","gdp_pr_capita","economic_open","budget_balance","inflation","ethnic_frac","assasinations","aid","fast_growing_east_asia","sub_saharan_africa","central_america","policy","m2_gdp_lagged","institutional_quality"
"KEN",3,1974,1977,"KEN3",0.338277995586395,847,0,-0.0425550006330013,0.146366894245148,0.829999983310699,0.25,1.62395596504211,0,1,0,0.781966984272003,30.3791599273682,5.5625
"KEN",4,1978,1981,"KEN4",1.97285401821136,898,0,-0.0533999018371105,0.118188299238682,0.829999983310699,0,2.21835207939148,0,1,0,0.747129917144775,29.9851894378662,5.5625
"KEN",5,1982,1985,"KEN5",-1.44729101657867,860,0,-0.058958999812603,0.128991305828094,0.829999983310699,0,2.37663102149963,0,1,0,0.693974018096924,32.6271705627441,5.5625
"KEN",6,1986,1989,"KEN6",2.62312698364258,857,0,-0.0534498989582062,0.0870551019906998,0.829999983310699,0,2.92749404907227,0,1,0,0.790314316749573,28.3945503234863,5.5625
"KEN",7,1990,1993,"KEN7",-1.4731969833374,911,0.25,-0.0260167997330427,0.240398406982422,0.829999983310699,0.25,2.98011708259583,0,1,0,1.30285799503326,29.2933807373047,5.5625
"KOR",2,1970,1973,"KOR2",7.80287218093872,1680,1,-0.0133779002353549,0.104304097592831,0,0,0.73100221157074,1,0,0,3.19709300994873,23.8563804626465,6.36093807220459
"KOR",3,1974,1977,"KOR3",8.03275585174561,2236,1,-0.0181242991238832,0.170603394508362,0,0.25,0.204534903168678,1,0,0,3.07191300392151,34.1147918701172,6.36093807220459
"KOR",4,1978,1981,"KOR4",4.52252578735352,3083,1,-0.0211376007646322,0.187141492962837,0,0.25,0.114563003182411,1,0,0,3.028165102005,31.4527492523193,6.36093807220459
"KOR",5,1982,1985,"KOR5",6.65188789367676,3395,1,-0.0158130005002022,0.0375423990190029,0,0,0.0728840008378029,1,0,0,3.27376294136047,32.5203399658203,6.36093807220459
"KOR",6,1986,1989,"KOR6",8.78962326049805,4622,1,0.00509129976853728,0.0454067997634411,0,0,0.0306531991809607,1,0,0,3.40585899353027,35.1663093566895,6.36093807220459
"KOR",7,1990,1993,"KOR7",6.11775398254395,6673,1,-0.00536089995875955,0.0696545988321304,0,0,0.0530342012643814,1,0,0,3.30041289329529,36.8328895568848,6.36093807220459
"LKA",2,1970,1973,"LKA2",1.19378197193146,1243,0,-0.0691360011696815,0.0591978989541531,0.469999998807907,0,0.686072111129761,0,0,0,0.72188937664032,26.3187007904053,4.32552099227905
"LKA",3,1974,1977,"LKA3",2.93693399429321,1297,0,-0.0564122013747692,0.0513909012079239,0.469999998807907,0,0.975907385349274,0,0,0,0.819898784160614,24.0337009429932,4.32552099227905
"LKA",4,1978,1981,"LKA4",3.92356991767883,1497,1,-0.137679994106293,0.153512999415398,0.469999998807907,0,1.34045600891113,0,0,0,2.27744698524475,20.6228008270264,4.32552099227905
"LKA",5,1982,1985,"LKA5",3.74202704429626,1792,0.25,-0.100816898047924,0.100529097020626,0.469999998807907,0.5,1.34476101398468,0,0,0,0.986399829387665,30.206880569458,4.32552099227905
"LKA",6,1986,1989,"LKA6",1.18984603881836,2048,0,-0.0986175984144211,0.0978735014796257,0.469999998807907,1,1.34289300441742,0,0,0,0.466016411781311,31.1256504058838,4.32552099227905
"LKA",7,1990,1993,"LKA7",4.16706609725952,2096,0.75,-0.0719510018825531,0.13213999569416,0.469999998807907,1.25,1.3218389749527,0,0,0,2.218092918396,30.5156002044678,4.32552099227905
"MAR",2,1970,1973,"MAR2",1.47274601459503,1342,0,-0.029941700398922,0.0325894989073277,0.529999971389771,0.25,1.04336595535278,0,0,0,1.02737498283386,31.5362606048584,4.30312490463257
"MAR",3,1974,1977,"MAR3",4.3808798789978,1433,0,-0.115391902625561,0.109550103545189,0.529999971389771,0,0.87019681930542,0,0,0,0.334871292114258,33.3102989196777,4.30312490463257
"MAR",4,1978,1981,"MAR4",1.02159202098846,1819,0,-0.10813619941473,0.0950960963964462,0.529999971389771,0,1.14340603351593,0,0,0,0.404744297266006,39.0663185119629,4.30312490463257
"MAR",5,1982,1985,"MAR5",2.33210492134094,1954,0.5,-0.0812122970819473,0.0880220979452133,0.529999971389771,0,1.00914704799652,0,0,0,1.67723000049591,42.8025894165039,4.30312490463257
"MAR",6,1986,1989,"MAR6",2.13155388832092,2104,1,-0.0512312017381191,0.0411675982177258,0.529999971389771,0,0.554617822170258,0,0,0,3.02625799179077,44.0972709655762,4.30312490463257
"MAR",7,1990,1993,"MAR7",-0.875990986824036,2151,1,-0.0191268008202314,0.0624967999756336,0.529999971389771,0,1.02485799789429,0,0,0,3.21619200706482,46.1356010437012,4.30312490463257
"MDG",2,1970,1973,"MDG2",-1.18913996219635,1146,0,-0.0201459992676973,0.048735398799181,0.0599999986588955,0,1.88712704181671,0,1,0,1.07185304164886,20.673900604248,4.66666698455811
"MDG",3,1974,1977,"MDG3",-2.15419101715088,1014,0,-0.0195757001638412,0.0894227027893066,0.0599999986588955,0,1.77460396289825,0,1,0,1.0188729763031,22.6847496032715,4.66666698455811
"MDG",4,1978,1981,"MDG4",-2.65356111526489,905,0,NA,0.15715229511261,0.0599999986588955,0,1.53497803211212,0,1,0,NA,22.8031692504883,4.66666698455811
"MDG",5,1982,1985,"MDG5",-2.27920603752136,821,0,NA,0.161777496337891,0.0599999986588955,0,2.08665204048157,0,1,0,NA,25.7205600738525,4.66666698455811
"MDG",6,1986,1989,"MDG6",-0.494875609874725,730,0,-0.038290798664093,0.149811297655106,0.0599999986588955,0,3.36714696884155,0,1,0,0.806339621543884,17.672679901123,4.66666698455811
"MDG",7,1990,1993,"MDG7",-3.10981011390686,675,0,-0.0423550009727478,0.106184296309948,0.0599999986588955,0.25,3.78527593612671,0,1,0,0.839514672756195,16.4489307403564,4.66666698455811
"MEX",2,1970,1973,"MEX2",3.70779991149902,3987,0,-0.0243925992399454,0.0661540031433105,0.300000011920929,0.25,0.0231582000851631,0,0,0,1.01843297481537,16.702169418335,5.41406297683716
"MEX",3,1974,1977,"MEX3",1.84050095081329,4782,0,-0.0335144996643066,0.188859596848488,0.300000011920929,0,0.0125562995672226,0,0,0,0.784440875053406,16.2059497833252,5.41406297683716
"MEX",4,1978,1981,"MEX4",5.75704383850098,5208,0,-0.0376555994153023,0.202055007219315,0.300000011920929,0.25,0.0219669006764889,0,0,0,0.737647116184235,19.1755905151367,5.41406297683716
"MEX",5,1982,1985,"MEX5",-2.0507230758667,5942,0,-0.0873244032263756,0.531258881092072,0.300000011920929,0.25,0.0302770994603634,0,0,0,-0.0625900998711586,30.4084300994873,5.41406297683716
"MEX",6,1986,1989,"MEX6",-1.57476794719696,5283,1,-0.104869700968266,0.601650595664978,0.300000011920929,0.5,0.00171840004622936,0,0,0,1.87550103664398,28.1415500640869,5.41406297683716
"MEX",7,1990,1993,"MEX7",0.718729496002197,5827,1,-0.00279700011014938,0.169440001249313,0.300000011920929,0.75,0.00467689987272024,0,0,0,3.17845392227173,20.9077491760254,5.41406297683716
"MLI",2,1970,1973,"MLI2",0.161694601178169,419,0,NA,NA,0.779999971389771,0,4.65203905105591,0,1,0,NA,20.8987903594971,3
"MLI",3,1974,1977,"MLI3",5.68340110778809,432,0,0.000553500023670495,NA,0.779999971389771,0,5.82790994644165,0,1,0,NA,18.3512992858887,3
"MLI",4,1978,1981,"MLI4",-0.845020771026611,511,0,-0.0325080007314682,NA,0.779999971389771,0,5.99857616424561,0,1,0,NA,23.4093799591064,3
"MLI",5,1982,1985,"MLI5",-6.01952981948853,524,0,-0.0839200019836426,NA,0.779999971389771,0,5.97054195404053,0,1,0,NA,21.1775207519531,3
"MLI",6,1986,1989,"MLI6",4.64391613006592,550,0.5,-0.0602905005216599,-0.000767300021834671,0.779999971389771,0,7.64937305450439,0,1,0,1.94457399845123,20.2659492492676,3
"MLI",7,1990,1993,"MLI7",-1.61405897140503,531,1,NA,-0.0108024999499321,0.779999971389771,0,7.05382108688354,0,1,0,NA,22.6977291107178,3
"MWI",2,1970,1973,"MWI2",3.08295798301697,440,0,-0.0763536021113396,NA,0.620000004768372,0,2.8792519569397,0,1,0,NA,15.5810499191284,4.47135400772095
"MWI",3,1974,1977,"MWI3",2.47862100601196,487,0,-0.0697818994522095,NA,0.620000004768372,0,2.70394492149353,0,1,0,NA,18.8547401428223,4.47135400772095
"MWI",4,1978,1981,"MWI4",-1.00154304504395,544,0,-0.115996100008488,0.111672200262547,0.620000004768372,0,4.36864900588989,0,1,0,0.327768504619598,22.5260601043701,4.47135400772095
"MWI",5,1982,1985,"MWI5",-0.477158308029175,495,0,-0.0706126987934113,0.125724300742149,0.620000004768372,0.25,3.47803592681885,0,1,0,0.618772327899933,20.3917198181152,4.47135400772095
"MWI",6,1986,1989,"MWI6",-1.81803095340729,502,0,-0.0688498988747597,0.191322296857834,0.620000004768372,0,6.55614709854126,0,1,0,0.539127171039581,21.2702007293701,4.47135400772095
"MWI",7,1990,1993,"MWI7",-1.09035694599152,519,0,-0.0160495992749929,0.153608307242393,0.620000004768372,0,8.18546772003174,0,1,0,0.95327228307724,23.0289897918701,4.47135400772095
"MYS",2,1970,1973,"MYS2",5.44191694259644,2154,1,-0.0628276020288467,0.0416168011724949,0.720000028610229,0,0.258746385574341,1,0,0,2.94625210762024,30.57253074646,6.90000009536743
"MYS",3,1974,1977,"MYS3",4.44462299346924,2791,1,-0.0721163973212242,0.0691194981336594,0.720000028610229,0.25,0.175324901938438,1,0,0,2.84421896934509,37.6882514953613,6.90000009536743
"MYS",4,1978,1981,"MYS4",4.99043321609497,3239,1,-0.120056703686714,0.0601361989974976,0.720000028610229,0,0.151787206530571,1,0,0,2.52862811088562,43.5829696655273,6.90000009536743
"MYS",5,1982,1985,"MYS5",2.08428406715393,4171,1,-0.118106201291084,0.0336556993424892,0.720000028610229,0,0.222939297556877,1,0,0,2.5789999961853,50.1681594848633,6.90000009536743
"MYS",6,1986,1989,"MYS6",3.25327897071838,3869,1,-0.0690532997250557,0.0158066004514694,0.720000028610229,0,0.226704403758049,1,0,0,2.93972206115723,59.9244499206543,6.90000009536743
"MYS",7,1990,1993,"MYS7",5.89473676681519,5124,1,-0.0466050989925861,0.0374567992985249,0.720000028610229,0,0.170899897813797,1,0,0,3.06311202049255,70.0871200561523,6.90000009536743
"NER",2,1970,1973,"NER2",-8.10133361816406,805,0,NA,0.0641572028398514,0.730000019073486,0,3.86432290077209,0,1,0,NA,8.37538623809814,5.83333301544189
"NER",3,1974,1977,"NER3",-0.0521623007953167,702,0,-0.0190389007329941,0.135253995656967,0.730000019073486,0,5.89605379104614,0,1,0,0.958471477031708,10.1136198043823,5.83333301544189
"NER",4,1978,1981,"NER4",2.97912502288818,643,0,-0.0351920984685421,0.11767689883709,0.730000019073486,0,4.86639499664307,0,1,0,0.872477173805237,12.6160297393799,5.83333301544189
"NER",5,1982,1985,"NER5",-7.83256912231445,714,0,NA,0.0389924012124538,0.730000019073486,0,5.49315595626831,0,1,0,NA,14.9543399810791,5.83333301544189
"NER",6,1986,1989,"NER6",-1.86764299869537,570,0,NA,-0.0361646004021168,0.730000019073486,0,7.77875804901123,0,1,0,NA,14.2081899642944,5.83333301544189
"NER",7,1990,1993,"NER7",-2.75272798538208,NA,0,NA,-0.0368211008608341,0.730000019073486,0,7.44960689544678,0,1,0,NA,19.2735805511475,5.83333301544189
"NGA",2,1970,1973,"NGA2",6.63338088989258,767,0,0.00663990015164018,0.0909786969423294,0.870000004768372,0,0.37386679649353,0,1,0,1.19614398479462,16.2745895385742,3.08489608764648
"NGA",3,1974,1977,"NGA3",2.81861090660095,1192,0,0.0233878996223211,0.189533695578575,0.870000004768372,0.25,0.106748998165131,0,1,0,1.17299604415894,14.9919900894165,3.08489608764648
"NGA",4,1978,1981,"NGA4",-4.03395700454712,1513,0,0.0866701975464821,0.147832795977592,0.870000004768372,0,0.053014699369669,0,1,0,1.66446399688721,20.8344993591309,3.08489608764648
"NGA",5,1982,1985,"NGA5",-2.39223194122314,1419,0,-0.0759290009737015,0.172023504972458,0.870000004768372,0,0.0485013984143734,0,1,0,0.517651498317719,25.4985809326172,3.08489608764648
"NGA",6,1986,1989,"NGA6",0.321465104818344,973,0,-0.0796353965997696,0.251559287309647,0.870000004768372,0,0.0889787971973419,0,1,0,0.381083786487579,32.7473297119141,3.08489608764648
"NGA",7,1990,1993,"NGA7",1.31226205825806,995,0,-0.11050920188427,0.253547489643097,0.870000004768372,0,0.154587402939796,0,1,0,0.166972696781158,26.145450592041,3.08489608764648
"NIC",2,1970,1973,"NIC2",-0.385099500417709,2359,0,-0.0255311001092196,0.239172101020813,0.180000007152557,0,0.427659690380096,0,0,1,0.768746376037598,15.5150995254517,2.99947905540466
"NIC",3,1974,1977,"NIC3",3.55345988273621,2629,0,-0.0563245005905628,0.0833145976066589,0.180000007152557,0,0.523082494735718,0,0,1,0.775866687297821,18.7178592681885,2.99947905540466
"NIC",4,1978,1981,"NIC4",-10.26123046875,2459,0,-0.0776142030954361,0.23856520652771,0.180000007152557,1.25,2.07274103164673,0,0,1,0.413086205720901,19.5949802398682,2.99947905540466
"NIC",5,1982,1985,"NIC5",-3.48844003677368,1839,0,-0.189616397023201,0.489231288433075,0.180000007152557,0,3.11983704566956,0,0,1,-0.704021275043488,27.32080078125,2.99947905540466
"PAK",2,1970,1973,"PAK2",2.08359408378601,1029,0,-0.0648221969604492,0.0891135036945343,0.639999985694885,0.5,0.817057490348816,0,0,0,0.709593117237091,38.4213409423828,4.109375
"PAK",3,1974,1977,"PAK3",1.49976003170013,934,0,-0.0845154970884323,0.147962003946304,0.639999985694885,0.5,1.05536603927612,0,0,0,0.492516905069351,47.1817207336426,4.109375
"PAK",4,1978,1981,"PAK4",4.54686689376831,1014,0,-0.0705578029155731,0.0910094976425171,0.639999985694885,0.25,0.849733412265778,0,0,0,0.667681992053986,36.8958892822266,4.109375
"PAK",5,1982,1985,"PAK5",3.47619390487671,1129,0,-0.062169998884201,0.0581895001232624,0.639999985694885,0.25,0.708363473415375,0,0,0,0.77098149061203,40.9459381103516,4.109375
"PAK",6,1986,1989,"PAK6",3.14455604553223,1280,0,-0.0783051028847694,0.060105100274086,0.639999985694885,0,0.666051208972931,0,0,0,0.657858908176422,41.2964210510254,4.109375
"PAK",7,1990,1993,"PAK7",1.98253095149994,1394,0,-0.0742579028010368,0.0960057005286217,0.639999985694885,0.75,0.493209302425385,0,0,0,0.635369777679443,42.2417488098145,4.109375
"PER",2,1970,1973,"PER2",1.50050795078278,2736,0,-0.0257389005273581,0.0687735974788666,0.589999973773956,0,0.253695487976074,0,0,0,1.00555503368378,21.3745307922363,3.234375
"PER",3,1974,1977,"PER3",0.928691923618317,3138,0,-0.0486479997634888,0.244848400354385,0.589999973773956,0,0.355115294456482,0,0,0,0.602575421333313,24.9636192321777,3.234375
"PER",4,1978,1981,"PER4",1.36496305465698,2796,0,-0.0275733005255461,0.498547911643982,0.589999973773956,0.25,0.33833721280098,0,0,0,0.392138689756393,25.0047092437744,3.234375
"PER",5,1982,1985,"PER5",-4.26800012588501,2977,0,-0.0440960004925728,0.739064574241638,0.589999973773956,0.75,0.483024895191193,0,0,0,-0.0572213008999825,20.7884292602539,3.234375
"PER",6,1986,1989,"PER6",-3.05359792709351,2838,0,-0.0490810014307499,1.6970249414444,0.589999973773956,3.25,0.402358293533325,0,0,0,-1.43065094947815,23.4157295227051,3.234375
"PER",7,1990,1993,"PER7",-0.764344573020935,2188,0.75,-0.017502099275589,1.72593998908997,0.589999973773956,2.25,0.63532292842865,0,0,0,0.362533688545227,20.1938896179199,3.234375
"PHL",2,1970,1973,"PHL2",2.79882192611694,1403,0,-0.00882379990071058,0.142105102539062,0.740000009536743,1.5,0.399012714624405,1,0,0,1.01881504058838,23.9455795288086,2.96770811080933
"PHL",3,1974,1977,"PHL3",3.0909309387207,1587,0,-0.0114069003611803,0.135426804423332,0.740000009536743,0.75,0.302296906709671,1,0,0,1.01047098636627,22.6906394958496,2.96770811080933
"PHL",4,1978,1981,"PHL4",2.33450388908386,1780,0,-0.0179372001439333,0.130622997879982,0.740000009536743,0.25,0.255597591400146,1,0,0,0.972486913204193,19.8945007324219,2.96770811080933
"PHL",5,1982,1985,"PHL5",-4.93507385253906,1915,0,-0.0260435994714499,0.202118799090385,0.740000009536743,2.25,0.384600400924683,1,0,0,0.817041873931885,23.7668209075928,2.96770811080933
"PHL",6,1986,1989,"PHL6",2.92423295974731,1535,0.5,-0.0312660001218319,0.0609684996306896,0.740000009536743,3,0.614166080951691,1,0,0,2.05693507194519,28.8011703491211,2.96770811080933
"PHL",7,1990,1993,"PHL7",-0.908533215522766,1763,1,-0.0205735005438328,0.115590296685696,0.740000009536743,0,0.676010727882385,1,0,0,3.13206100463867,28.7282600402832,2.96770811080933
"PRY",2,1970,1973,"PRY2",3.13960909843445,1394,0,-0.00461470009759068,0.0621660985052586,0.140000000596046,0,0.746152222156525,0,0,0,1.15938794612885,15.6143398284912,4.39687490463257
"PRY",3,1974,1977,"PRY3",4.85599184036255,1615,0,0.000798300025053322,0.105965599417686,0.140000000596046,0,0.633255481719971,0,0,0,1.13520503044128,18.7623500823975,4.39687490463257
"PRY",4,1978,1981,"PRY4",7.50621891021729,2057,0,0.00203859992325306,0.1706513017416,0.140000000596046,0,0.533985793590546,0,0,0,1.05325901508331,20.2873802185059,4.39687490463257
"PRY",5,1982,1985,"PRY5",-3.17577409744263,2414,0,-0.00734760006889701,0.150322705507278,0.140000000596046,0,0.674199819564819,0,0,0,1.01743102073669,23.1310291290283,4.39687490463257
"PRY",6,1986,1989,"PRY6",0.90014511346817,1998,0.25,0.00771099980920553,0.227785095572472,0.140000000596046,0,0.742083191871643,0,0,0,1.55135905742645,21.7027606964111,4.39687490463257
"PRY",7,1990,1993,"PRY7",-0.109794296324253,2128,1,0.0118300002068281,0.21280699968338,0.140000000596046,0.25,0.786156475543976,0,0,0,3.21794605255127,17.944019317627,4.39687490463257
"SEN",2,1970,1973,"SEN2",-0.364286601543427,1146,0,-0.00889169983565807,0.0581047981977463,0.720000028610229,0,3.35994505882263,0,1,0,1.13578999042511,13.3981895446777,4.74739599227905
"SEN",3,1974,1977,"SEN3",1.68932795524597,1062,0,-0.0182469002902508,0.136697202920914,0.720000028610229,0,3.27847194671631,0,1,0,0.961874902248383,16.346549987793,4.74739599227905
"SEN",4,1978,1981,"SEN4",-3.19903802871704,1110,0,-0.00733960000798106,0.0667290017008781,0.720000028610229,0,3.89713311195374,0,1,0,1.1343560218811,23.899829864502,4.74739599227905
"SEN",5,1982,1985,"SEN5",1.13519704341888,1203,0,-0.0670182034373283,0.12593400478363,0.720000028610229,0,3.98954606056213,0,1,0,0.643082678318024,30.1430702209473,4.74739599227905
"SEN",6,1986,1989,"SEN6",0.452688097953796,1155,0,NA,0.000937299977522343,0.720000028610229,0,6.19755220413208,0,1,0,NA,28.3385791778564,4.74739599227905
"SEN",7,1990,1993,"SEN7",-1.7337349653244,1145,0,NA,-0.00535689992830157,0.720000028610229,0,5.4723219871521,0,1,0,NA,24.6927795410156,4.74739599227905
"SLE",2,1970,1973,"SLE2",1.77394902706146,1435,0,-0.021561399102211,0.0394867993891239,0.769999980926514,0.25,1.47986400127411,0,1,0,1.07509505748749,13.1387500762939,5.41666698455811
"SLE",3,1974,1977,"SLE3",-0.993525326251984,1259,0,-0.0739955976605415,0.138715595006943,0.769999980926514,0,0.706645786762238,0,1,0,0.577453315258026,14.9892997741699,5.41666698455811
"SLE",4,1978,1981,"SLE4",1.70899403095245,1065,0,-0.107622399926186,0.156888097524643,0.769999980926514,0,1.42728900909424,0,1,0,0.321870714426041,17.559700012207,5.41666698455811
"SLE",5,1982,1985,"SLE5",-3.30669903755188,1074,0,-0.100685901939869,0.459729999303818,0.769999980926514,0,2.05634093284607,0,1,0,-0.0540466010570526,21.3038597106934,5.41666698455811
"SLE",6,1986,1989,"SLE6",-0.461215198040009,881,0,-0.0833278968930244,0.596839606761932,0.769999980926514,0,2.26698207855225,0,1,0,-0.126921206712723,27.3359794616699,5.41666698455811
"SLE",7,1990,1993,"SLE7",-1.03711903095245,901,0,-0.0495100989937782,0.539332270622253,0.769999980926514,0,2.25026202201843,0,1,0,0.184961602091789,20.2812309265137,5.41666698455811
"SLV",2,1970,1973,"SLV2",1.30676901340485,1810,0,-0.00357050006277859,0.0273579992353916,0.170000001788139,0,0.362830013036728,0,0,1,1.21519994735718,22.6415004730225,2.58333301544189
"SLV",3,1974,1977,"SLV3",1.96245098114014,1985,0,0.000619200000073761,0.127635806798935,0.170000001788139,1.25,0.295998811721802,0,0,1,1.10368204116821,26.0614795684814,2.58333301544189
"SLV",4,1978,1981,"SLV4",-6.3899621963501,2330,0,-0.0345072001218796,0.139829397201538,0.170000001788139,5.5,0.771511375904083,0,0,1,0.846194326877594,29.3745803833008,2.58333301544189
"SLV",5,1982,1985,"SLV5",-1.75410497188568,1744,0,-0.0376528985798359,0.136590406298637,0.170000001788139,5,3.07124400138855,0,0,1,0.829190313816071,29.7692909240723,2.58333301544189
"SLV",6,1986,1989,"SLV6",-0.470531404018402,1813,0.25,-0.00658940011635423,0.210483700037003,0.170000001788139,1.25,3.82965493202209,0,0,1,1.47766196727753,34.0814208984375,2.58333301544189
"SLV",7,1990,1993,"SLV7",3.49795508384705,1824,1,-0.021671699360013,0.156566694378853,0.170000001788139,3.25,2.86004304885864,0,0,1,3.0672550201416,28.5367908477783,2.58333301544189
"SOM",2,1970,1973,"SOM2",1.09998595714569,921,0,-0.00206510000862181,0.00896690040826797,0.0799999982118607,0,1.86537802219391,0,1,0,1.25121700763702,NA,3.73333311080933
"SOM",3,1974,1977,"SOM3",3.88793301582336,602,0,-0.0284145995974541,0.144242092967033,0.0799999982118607,0,4.19011306762695,0,1,0,0.88172847032547,20.3165798187256,3.73333311080933
"SOM",4,1978,1981,"SOM4",-2.69182395935059,921,0,-0.0855763033032417,0.285604804754257,0.0799999982118607,0,4.69088697433472,0,1,0,0.292819887399673,24.5141506195068,3.73333311080933
"SOM",5,1982,1985,"SOM5",-1.95266902446747,866,0,NA,0.371994286775589,0.0799999982118607,0,5.4751877784729,0,1,0,NA,23.5721092224121,3.73333311080933
"SOM",6,1986,1989,"SOM6",-0.0507204011082649,817,0,NA,0.384141594171524,0.0799999982118607,0,6.21330976486206,0,1,0,NA,14.6896600723267,3.73333311080933
"SOM",7,1990,1993,"SOM7",-3.50982904434204,NA,0,NA,NA,0.0799999982118607,0.25,1.32747197151184,0,1,0,NA,NA,3.73333311080933
"SYR",2,1970,1973,"SYR2",1.80641603469849,2294,0,-0.0468223989009857,0.0764980018138885,0.219999998807907,0,1.27354204654694,0,0,0,0.850439429283142,31.916690826416,3.078125
"SYR",3,1974,1977,"SYR3",8.78395175933838,3242,0,-0.0743936002254486,0.118531301617622,0.219999998807907,0,3.16642498970032,0,0,0,0.602947890758514,37.2150688171387,3.078125
"SYR",4,1978,1981,"SYR4",4.58913898468018,4158,0,-0.0607739984989166,0.109193697571754,0.219999998807907,1.25,3.51420998573303,0,0,0,0.709229111671448,39.2340888977051,3.078125
"SYR",5,1982,1985,"SYR5",-2.07939910888672,4457,0,NA,0.110149100422859,0.219999998807907,0,1.83478903770447,0,0,0,NA,45.5873908996582,3.078125
"SYR",6,1986,1989,"SYR6",-3.85980010032654,3752,0,-0.0256491005420685,0.294883608818054,0.219999998807907,0,0.830805778503418,0,0,0,0.690049707889557,63.1517791748047,3.078125
"SYR",7,1990,1993,"SYR7",4.34282398223877,3897,0,0.00865969993174076,0.113288797438145,0.219999998807907,0,0.492805898189545,0,0,0,1.17877805233002,60.2673492431641,3.078125
"TGO",2,1970,1973,"TGO2",0.272366791963577,618,0,NA,0.0541681982576847,0.709999978542328,0,4.64147996902466,0,1,0,NA,13.5280799865723,4.34635400772095
"TGO",3,1974,1977,"TGO3",0.2524473965168,621,0,-0.205350801348686,0.149763002991676,0.709999978542328,0,4.26530790328979,0,1,0,-0.337118595838547,16.9823093414307,4.34635400772095
"TGO",4,1978,1981,"TGO4",1.1278760433197,704,0,-0.121777400374413,0.0932810977101326,0.709999978542328,0,4.33218812942505,0,1,0,0.313907504081726,26.0203609466553,4.34635400772095
"TGO",5,1982,1985,"TGO5",-2.2750871181488,654,0,-0.0199616998434067,0.0351865999400616,0.709999978542328,0,6.44503021240234,0,1,0,1.0920569896698,33.7623481750488,4.34635400772095
"TGO",6,1986,1989,"TGO6",-0.0610903017222881,657,0,-0.0351443998515606,0.0077547999098897,0.709999978542328,0,6.39496088027954,0,1,0,1.02648401260376,42.1669502258301,4.34635400772095
"TGO",7,1990,1993,"TGO7",-7.65809917449951,641,0,NA,0.0044208001345396,0.709999978542328,0.5,6.74305391311646,0,1,0,NA,39.5740394592285,4.34635400772095
"THA",2,1970,1973,"THA2",4.45809888839722,1526,1,-0.0392023995518684,0.0488457009196281,0.660000026226044,0,0.255590587854385,1,0,0,3.09786009788513,27.0847301483154,6.25885391235352
"THA",3,1974,1977,"THA3",4.05100011825562,1641,1,-0.0209900997579098,0.0958705991506577,0.660000026226044,0.25,0.183516904711723,1,0,0,3.15677905082703,32.1270408630371,6.25885391235352
"THA",4,1978,1981,"THA4",4.12606716156006,2025,1,-0.0387073010206223,0.11742839962244,0.660000026226044,0,0.27382230758667,1,0,0,3.00536489486694,34.8598785400391,6.25885391235352
"THA",5,1982,1985,"THA5",3.49102902412415,2195,1,-0.0474306009709835,0.0301201995462179,0.660000026226044,0,0.280643790960312,1,0,0,3.06771802902222,37.5469398498535,6.25885391235352
"THA",6,1986,1989,"THA6",7.96573781967163,2510,1,-0.00706849992275238,0.0331710986793041,0.660000026226044,0,0.271888911724091,1,0,0,3.33973097801208,50.5787086486816,6.25885391235352
"THA",7,1990,1993,"THA7",7.00949478149414,3580,1,0.0353921987116337,0.0474888011813164,0.660000026226044,0,0.192318603396416,1,0,0,3.61035799980164,61.943660736084,6.25885391235352
"TTO",2,1970,1973,"TTO2",1.91841197013855,6795,0,-0.0104860002174973,0.0716693997383118,0.560000002384186,0,0.0801403000950813,0,0,0,1.10591304302216,24.5119495391846,6.08854198455811
"TTO",3,1974,1977,"TTO3",4.51041698455811,7918,0,0.0941205024719238,0.142128899693489,0.560000002384186,0,0.0439714007079601,0,0,0,1.72343599796295,32.6889190673828,6.08854198455811
"TTO",4,1978,1981,"TTO4",5.54455614089966,10249,0,0.0340385995805264,0.132483601570129,0.560000002384186,0,0.0569761991500854,0,0,0,1.32565999031067,28.4242401123047,6.08854198455811
"TTO",5,1982,1985,"TTO5",-4.52454805374146,11368,0,-0.0966328978538513,0.112495698034763,0.560000002384186,0,0.0713976994156837,0,0,0,0.459158509969711,32.7686309814453,6.08854198455811
"TTO",6,1986,1989,"TTO6",-4.47855806350708,9637,0,-0.0532118007540703,0.0898023992776871,0.560000002384186,0,0.0788588002324104,0,0,0,0.788103103637695,43.1216506958008,6.08854198455811
"TTO",7,1990,1993,"TTO7",-0.949348211288452,7764,0,NA,0.0768397003412247,0.560000002384186,0,0.0446649007499218,0,0,0,NA,48.9346618652344,6.08854198455811
"TUN",2,1970,1973,"TUN2",5.57634305953979,1442,0,-0.0118765002116561,NA,0.159999996423721,0,2.53868389129639,0,0,0,NA,33.4012603759766,4.59114599227905
"TUN",3,1974,1977,"TUN3",4.30738687515259,1880,0,-0.0292537994682789,NA,0.159999996423721,0,1.8971940279007,0,0,0,NA,34.0926094055176,4.59114599227905
"TUN",4,1978,1981,"TUN4",3.75622510910034,2295,0,-0.0354500003159046,NA,0.159999996423721,0,1.16612005233765,0,0,0,NA,38.5186805725098,4.59114599227905
