country_name,country_text_id,country_id,year,v2pepwrsoc
Jamaica,JAM,120,1976,1.607
Jamaica,JAM,120,1977,1.607
Jamaica,JAM,120,1978,1.607
Jamaica,JAM,120,1979,1.607
Jamaica,JAM,120,1980,1.611
Jamaica,JAM,120,1981,1.611
Jamaica,JAM,120,1982,1.611
Jamaica,JAM,120,1983,1.611
Jamaica,JAM,120,1984,1.611
Jamaica,JAM,120,1985,1.611
Jamaica,JAM,120,1986,1.611
Jamaica,JAM,120,1987,1.611
Jamaica,JAM,120,1988,1.611
Jamaica,JAM,120,1989,1.611
Jamaica,JAM,120,1990,1.611
Jamaica,JAM,120,1991,1.611
Jamaica,JAM,120,1992,1.611
Jamaica,JAM,120,1993,1.611
Jamaica,JAM,120,1994,1.611
Jamaica,JAM,120,1995,1.611
Jamaica,JAM,120,1996,1.611
Jamaica,JAM,120,1997,1.611
Kazakhstan,KAZ,121,1990,0.772
Kazakhstan,KAZ,121,1991,0.772
Kazakhstan,KAZ,121,1992,0.772
Kazakhstan,KAZ,121,1993,0.772
Kazakhstan,KAZ,121,1994,0.772
Kazakhstan,KAZ,121,1995,0.772
Kazakhstan,KAZ,121,1996,0.772
Kazakhstan,KAZ,121,1997,0.772
Kyrgyzstan,KGZ,122,1990,-0.506
Kyrgyzstan,KGZ,122,1991,-0.425
Kyrgyzstan,KGZ,122,1992,-0.425
Kyrgyzstan,KGZ,122,1993,0.552
Kyrgyzstan,KGZ,122,1994,0.549
Kyrgyzstan,KGZ,122,1995,0.549
Kyrgyzstan,KGZ,122,1996,0.549
Kyrgyzstan,KGZ,122,1997,0.549
Laos,LAO,123,1966,-0.773
Laos,LAO,123,1967,-0.773
Laos,LAO,123,1968,-0.773
Laos,LAO,123,1969,-0.773
Laos,LAO,123,1970,-0.773
Laos,LAO,123,1971,-0.773
Laos,LAO,123,1972,-0.773
Laos,LAO,123,1973,-0.603
Laos,LAO,123,1974,-0.603
Laos,LAO,123,1975,-0.51
Laos,LAO,123,1976,-0.51
Laos,LAO,123,1977,-0.51
Laos,LAO,123,1978,-0.51
Laos,LAO,123,1979,-0.51
Laos,LAO,123,1980,-0.51
Laos,LAO,123,1981,-0.686
Laos,LAO,123,1982,-0.686
Laos,LAO,123,1983,-0.686
Laos,LAO,123,1984,-0.686
Laos,LAO,123,1985,-0.686
Laos,LAO,123,1986,-0.686
Laos,LAO,123,1987,-0.686
Laos,LAO,123,1988,-0.686
Laos,LAO,123,1989,-0.686
Laos,LAO,123,1990,-0.686
Laos,LAO,123,1991,-0.686
Laos,LAO,123,1992,-0.686
Laos,LAO,123,1993,-0.686
Laos,LAO,123,1994,-0.686
Laos,LAO,123,1995,-0.686
Laos,LAO,123,1996,-0.686
Laos,LAO,123,1997,-0.686
Libya,LBY,124,1966,-0.395
Libya,LBY,124,1967,-0.395
Libya,LBY,124,1968,-0.395
Libya,LBY,124,1969,-0.104
Libya,LBY,124,1970,-1.252
Libya,LBY,124,1971,-1.252
Libya,LBY,124,1972,-1.252
Libya,LBY,124,1973,-1.252
Libya,LBY,124,1974,-1.252
Libya,LBY,124,1975,-1.252
Libya,LBY,124,1976,-1.252
Libya,LBY,124,1977,-1.252
Libya,LBY,124,1978,-1.252
Libya,LBY,124,1979,-1.252
Libya,LBY,124,1980,-1.252
Libya,LBY,124,1981,-1.252
Libya,LBY,124,1982,-1.252
Libya,LBY,124,1983,-1.252
Libya,LBY,124,1984,-1.252
Libya,LBY,124,1985,-1.252
Libya,LBY,124,1986,-1.252
Libya,LBY,124,1987,-1.252
Libya,LBY,124,1988,-1.252
Libya,LBY,124,1989,-1.252
Libya,LBY,124,1990,-1.252
Libya,LBY,124,1991,-1.252
Libya,LBY,124,1992,-1.252
Libya,LBY,124,1993,-1.252
Libya,LBY,124,1994,-1.252
Libya,LBY,124,1995,-1.252
Libya,LBY,124,1996,-1.252
Libya,LBY,124,1997,-1.252
Madagascar,MDG,125,1966,0.027
Madagascar,MDG,125,1967,0.027
Madagascar,MDG,125,1968,0.027
Madagascar,MDG,125,1969,0.027
Madagascar,MDG,125,1970,0.027
Madagascar,MDG,125,1971,0.027
Madagascar,MDG,125,1972,0.478
Madagascar,MDG,125,1973,0.478
Madagascar,MDG,125,1974,0.478
Madagascar,MDG,125,1975,0.478
Madagascar,MDG,125,1976,0.063
Madagascar,MDG,125,1977,0.063
Madagascar,MDG,125,1978,0.063
Madagascar,MDG,125,1979,0.063
Madagascar,MDG,125,1980,0.063
Madagascar,MDG,125,1981,0.063
Madagascar,MDG,125,1982,0.063
Madagascar,MDG,125,1983,0.063
Madagascar,MDG,125,1984,0.063
Madagascar,MDG,125,1985,0.063
Madagascar,MDG,125,1986,0.063
Madagascar,MDG,125,1987,0.063
Madagascar,MDG,125,1988,0.063
Madagascar,MDG,125,1989,0.063
Madagascar,MDG,125,1990,0.063
Madagascar,MDG,125,1991,0.535
Madagascar,MDG,125,1992,0.535
Madagascar,MDG,125,1993,0.535
Madagascar,MDG,125,1994,0.535
Madagascar,MDG,125,1995,0.535
Madagascar,MDG,125,1996,0.535
Madagascar,MDG,125,1997,0.535
Moldova,MDA,126,1990,0.991
Moldova,MDA,126,1991,0.991
Moldova,MDA,126,1992,0.991
Moldova,MDA,126,1993,1.026
Moldova,MDA,126,1994,1.026
Moldova,MDA,126,1995,1.432
Moldova,MDA,126,1996,1.432
Moldova,MDA,126,1997,1.432
Namibia,NAM,127,1966,-1.852
Namibia,NAM,127,1967,-1.852
Namibia,NAM,127,1968,-1.852
Namibia,NAM,127,1969,-1.852
Namibia,NAM,127,1970,-1.852
Namibia,NAM,127,1971,-1.852
Namibia,NAM,127,1972,-1.852
Namibia,NAM,127,1973,-1.852
Namibia,NAM,127,1974,-1.852
Namibia,NAM,127,1975,-1.852
Namibia,NAM,127,1976,-1.852
Namibia,NAM,127,1977,-1.852
Namibia,NAM,127,1978,-1.852
Namibia,NAM,127,1979,-1.852
Namibia,NAM,127,1980,0.094
Namibia,NAM,127,1981,0.094
Namibia,NAM,127,1982,0.094
Namibia,NAM,127,1983,0.094
Namibia,NAM,127,1984,0.094
Namibia,NAM,127,1985,0.094
Namibia,NAM,127,1986,0.094
Namibia,NAM,127,1987,0.094
Namibia,NAM,127,1988,0.094
Namibia,NAM,127,1989,0.094
Namibia,NAM,127,1990,0.697
Namibia,NAM,127,1991,0.697
Namibia,NAM,127,1992,0.697
Namibia,NAM,127,1993,0.697
Namibia,NAM,127,1994,0.697
Namibia,NAM,127,1995,0.697
Namibia,NAM,127,1996,0.697
Namibia,NAM,127,1997,0.697
Palestine/West Bank,PSE,128,1967,-1.265
Palestine/West Bank,PSE,128,1968,-0.986
Palestine/West Bank,PSE,128,1969,-0.986
Palestine/West Bank,PSE,128,1970,-0.986
Palestine/West Bank,PSE,128,1971,-0.986
Palestine/West Bank,PSE,128,1972,-0.986
Palestine/West Bank,PSE,128,1973,-0.986
Palestine/West Bank,PSE,128,1974,-0.986
Palestine/West Bank,PSE,128,1975,-0.986
Palestine/West Bank,PSE,128,1976,-0.986
Palestine/West Bank,PSE,128,1977,-0.986
Palestine/West Bank,PSE,128,1978,-0.986
Palestine/West Bank,PSE,128,1979,-0.986
Palestine/West Bank,PSE,128,1980,-0.986
Palestine/West Bank,PSE,128,1981,-0.986
Palestine/West Bank,PSE,128,1982,-0.986
Palestine/West Bank,PSE,128,1983,-0.986
Palestine/West Bank,PSE,128,1984,-0.986
Palestine/West Bank,PSE,128,1985,-0.986
Palestine/West Bank,PSE,128,1986,-0.986
Palestine/West Bank,PSE,128,1987,-0.986
Palestine/West Bank,PSE,128,1988,-0.986
Palestine/West Bank,PSE,128,1989,-0.986
Palestine/West Bank,PSE,128,1990,-0.986
Palestine/West Bank,PSE,128,1991,-0.986
Palestine/West Bank,PSE,128,1992,-0.986
Palestine/West Bank,PSE,128,1993,-1.113
Palestine/West Bank,PSE,128,1994,0.679
Palestine/West Bank,PSE,128,1995,0.709
Palestine/West Bank,PSE,128,1996,0.709
Palestine/West Bank,PSE,128,1997,0.709
Rwanda,RWA,129,1966,0.083
Rwanda,RWA,129,1967,0.083
Rwanda,RWA,129,1968,0.083
Rwanda,RWA,129,1969,0.083
Rwanda,RWA,129,1970,0.083
Rwanda,RWA,129,1971,0.083
Rwanda,RWA,129,1972,0.083
Rwanda,RWA,129,1973,0.083
Rwanda,RWA,129,1974,0.083
Rwanda,RWA,129,1975,0.083
Rwanda,RWA,129,1976,0.083
Rwanda,RWA,129,1977,0.083
Rwanda,RWA,129,1978,0.083
Rwanda,RWA,129,1979,0.083
Rwanda,RWA,129,1980,0.083
Rwanda,RWA,129,1981,0.083
Rwanda,RWA,129,1982,0.083
Rwanda,RWA,129,1983,0.083
Rwanda,RWA,129,1984,0.083
Rwanda,RWA,129,1985,0.083
Rwanda,RWA,129,1986,0.083
Rwanda,RWA,129,1987,0.083
Rwanda,RWA,129,1988,0.083
Rwanda,RWA,129,1989,0.083
Rwanda,RWA,129,1990,0.083
Rwanda,RWA,129,1991,0.083
Rwanda,RWA,129,1992,0.083
Rwanda,RWA,129,1993,0.083
Rwanda,RWA,129,1994,0.083
Rwanda,RWA,129,1995,-1.354
Rwanda,RWA,129,1996,-1.354
Rwanda,RWA,129,1997,-1.354
Somalia,SOM,130,1966,1.16
Somalia,SOM,130,1967,1.16
Somalia,SOM,130,1968,1.16
Somalia,SOM,130,1969,0.836
Somalia,SOM,130,1970,-0.522
Somalia,SOM,130,1971,-0.522
Somalia,SOM,130,1972,-0.522
Somalia,SOM,130,1973,-0.522
Somalia,SOM,130,1974,-0.522
Somalia,SOM,130,1975,-0.522
Somalia,SOM,130,1976,-0.522
Somalia,SOM,130,1977,-0.522
Somalia,SOM,130,1978,-0.522
Somalia,SOM,130,1979,-0.522
Somalia,SOM,130,1980,-0.522
Somalia,SOM,130,1981,-0.522
Somalia,SOM,130,1982,-0.522
Somalia,SOM,130,1983,-0.522
Somalia,SOM,130,1984,-0.522
Somalia,SOM,130,1985,-0.522
Somalia,SOM,130,1986,-0.522
Somalia,SOM,130,1987,-0.522
Somalia,SOM,130,1988,-0.522
Somalia,SOM,130,1989,-0.522
Somalia,SOM,130,1990,-0.705
Somalia,SOM,130,1991,-0.487
Somalia,SOM,130,1992,0.632
Somalia,SOM,130,1993,0.632
Somalia,SOM,130,1994,0.632
Somalia,SOM,130,1995,0.632
Somalia,SOM,130,1996,0.632
Somalia,SOM,130,1997,0.632
Sri Lanka,LKA,131,1966,0.139
Sri Lanka,LKA,131,1967,0.139
Sri Lanka,LKA,131,1968,0.139
Sri Lanka,LKA,131,1969,0.139
Sri Lanka,LKA,131,1970,0.139
Sri Lanka,LKA,131,1971,0.139
Sri Lanka,LKA,131,1972,0.139
Sri Lanka,LKA,131,1973,0.139
Sri Lanka,LKA,131,1974,0.139
Sri Lanka,LKA,131,1975,0.139
Sri Lanka,LKA,131,1976,0.139
Sri Lanka,LKA,131,1977,0.139
Sri Lanka,LKA,131,1978,0.139
Sri Lanka,LKA,131,1979,0.139
Sri Lanka,LKA,131,1980,0.139
Sri Lanka,LKA,131,1981,0.139
Sri Lanka,LKA,131,1982,0.139
Sri Lanka,LKA,131,1983,0.139
Sri Lanka,LKA,131,1984,0.139
Sri Lanka,LKA,131,1985,0.139
Sri Lanka,LKA,131,1986,0.139
Sri Lanka,LKA,131,1987,0.139
Sri Lanka,LKA,131,1988,0.139
Sri Lanka,LKA,131,1989,0.139
Sri Lanka,LKA,131,1990,0.139
Sri Lanka,LKA,131,1991,0.139
Sri Lanka,LKA,131,1992,0.139
Sri Lanka,LKA,131,1993,0.139
Sri Lanka,LKA,131,1994,0.139
Sri Lanka,LKA,131,1995,0.139
Sri Lanka,LKA,131,1996,0.139
Sri Lanka,LKA,131,1997,0.139
Eswatini,SWZ,132,1966,-2.537
Eswatini,SWZ,132,1967,-2.537
Eswatini,SWZ,132,1968,-2.537
Eswatini,SWZ,132,1969,-2.537
Eswatini,SWZ,132,1970,-2.537
Eswatini,SWZ,132,1971,-2.537
Eswatini,SWZ,132,1972,-2.537
Eswatini,SWZ,132,1973,-2.537
Eswatini,SWZ,132,1974,-2.536
Eswatini,SWZ,132,1975,-2.536
Eswatini,SWZ,132,1976,-2.536
Eswatini,SWZ,132,1977,-2.536
Eswatini,SWZ,132,1978,-2.536
Eswatini,SWZ,132,1979,-2.536
Eswatini,SWZ,132,1980,-2.536
Eswatini,SWZ,132,1981,-2.536
Eswatini,SWZ,132,1982,-2.536
Eswatini,SWZ,132,1983,-2.536
Eswatini,SWZ,132,1984,-2.536
Eswatini,SWZ,132,1985,-2.536
Eswatini,SWZ,132,1986,-2.536
Eswatini,SWZ,132,1987,-2.536
Eswatini,SWZ,132,1988,-2.536
Eswatini,SWZ,132,1989,-2.536
Eswatini,SWZ,132,1990,-2.536
Eswatini,SWZ,132,1991,-2.536
Eswatini,SWZ,132,1992,-2.536
Eswatini,SWZ,132,1993,-2.536
Eswatini,SWZ,132,1994,-2.536
Eswatini,SWZ,132,1995,-2.536
Eswatini,SWZ,132,1996,-2.536
Eswatini,SWZ,132,1997,-2.536
Tajikistan,TJK,133,1990,-0.002
Tajikistan,TJK,133,1991,-0.002
Tajikistan,TJK,133,1992,-0.162
Tajikistan,TJK,133,1993,-0.375
Tajikistan,TJK,133,1994,-0.354
Tajikistan,TJK,133,1995,-0.392
Tajikistan,TJK,133,1996,-0.392
Tajikistan,TJK,133,1997,-0.392
Togo,TGO,134,1966,1.255
Togo,TGO,134,1967,0.275
Togo,TGO,134,1968,0.275
Togo,TGO,134,1969,0.275
Togo,TGO,134,1970,0.275
Togo,TGO,134,1971,0.275
Togo,TGO,134,1972,0.275
Togo,TGO,134,1973,0.275
Togo,TGO,134,1974,0.275
Togo,TGO,134,1975,0.275
Togo,TGO,134,1976,0.275
Togo,TGO,134,1977,-0.513
Togo,TGO,134,1978,-0.513
Togo,TGO,134,1979,-0.513
Togo,TGO,134,1980,-0.513
Togo,TGO,134,1981,-0.513
Togo,TGO,134,1982,-0.513
Togo,TGO,134,1983,-0.513
Togo,TGO,134,1984,-0.513
Togo,TGO,134,1985,-0.513
Togo,TGO,134,1986,-0.513
Togo,TGO,134,1987,-0.513
Togo,TGO,134,1988,-0.513
Togo,TGO,134,1989,-0.513
Togo,TGO,134,1990,-0.513
Togo,TGO,134,1991,-0.552
Togo,TGO,134,1992,-0.153
Togo,TGO,134,1993,-0.153
Togo,TGO,134,1994,-0.467
Togo,TGO,134,1995,-0.467
Togo,TGO,134,1996,-0.467
Togo,TGO,134,1997,-0.467
Trinidad and Tobago,TTO,135,1966,0.223
Trinidad and Tobago,TTO,135,1967,0.223
Trinidad and Tobago,TTO,135,1968,0.223
Trinidad and Tobago,TTO,135,1969,0.223
Trinidad and Tobago,TTO,135,1970,0.223
Trinidad and Tobago,TTO,135,1971,0.208
Trinidad and Tobago,TTO,135,1972,0.208
Trinidad and Tobago,TTO,135,1973,0.208
Trinidad and Tobago,TTO,135,1974,0.208
Trinidad and Tobago,TTO,135,1975,0.208
Trinidad and Tobago,TTO,135,1976,0.208
Trinidad and Tobago,TTO,135,1977,0.208
Trinidad and Tobago,TTO,135,1978,0.208
Trinidad and Tobago,TTO,135,1979,0.208
Trinidad and Tobago,TTO,135,1980,0.208
Trinidad and Tobago,TTO,135,1981,0.446
Trinidad and Tobago,TTO,135,1982,0.446
Trinidad and Tobago,TTO,135,1983,0.644
Trinidad and Tobago,TTO,135,1984,0.644
Trinidad and Tobago,TTO,135,1985,0.644
Trinidad and Tobago,TTO,135,1986,0.966
Trinidad and Tobago,TTO,135,1987,1.071
Trinidad and Tobago,TTO,135,1988,1.071
Trinidad and Tobago,TTO,135,1989,1.071
Trinidad and Tobago,TTO,135,1990,1.071
Trinidad and Tobago,TTO,135,1991,1.071
Trinidad and Tobago,TTO,135,1992,1.071
Trinidad and Tobago,TTO,135,1993,1.071
Trinidad and Tobago,TTO,135,1994,1.071
Trinidad and Tobago,TTO,135,1995,1.071
Trinidad and Tobago,TTO,135,1996,1.071
Trinidad and Tobago,TTO,135,1997,1.071
Turkmenistan,TKM,136,1990,-0.538
Turkmenistan,TKM,136,1991,-0.538
Turkmenistan,TKM,136,1992,-1.206
Turkmenistan,TKM,136,1993,-0.98
Turkmenistan,TKM,136,1994,-0.98
Turkmenistan,TKM,136,1995,-0.98
Turkmenistan,TKM,136,1996,-0.98
Turkmenistan,TKM,136,1997,-0.98
German Democratic Republic,DDR,137,1966,1.639
German Democratic Republic,DDR,137,1967,1.639
German Democratic Republic,DDR,137,1968,1.639
German Democratic Republic,DDR,137,1969,1.639
German Democratic Republic,DDR,137,1970,1.639
German Democratic Republic,DDR,137,1971,1.639
German Democratic Republic,DDR,137,1972,1.639
German Democratic Republic,DDR,137,1973,1.639
German Democratic Republic,DDR,137,1974,1.639
German Democratic Republic,DDR,137,1975,1.639
German Democratic Republic,DDR,137,1976,1.639
German Democratic Republic,DDR,137,1977,1.639
German Democratic Republic,DDR,137,1978,1.639
German Democratic Republic,DDR,137,1979,1.639
German Democratic Republic,DDR,137,1980,1.639
German Democratic Republic,DDR,137,1981,1.639
German Democratic Republic,DDR,137,1982,1.639
German Democratic Republic,DDR,137,1983,1.639
German Democratic Republic,DDR,137,1984,1.639
German Democratic Republic,DDR,137,1985,1.639
German Democratic Republic,DDR,137,1986,1.639
German Democratic Republic,DDR,137,1987,1.639
German Democratic Republic,DDR,137,1988,1.639
German Democratic Republic,DDR,137,1989,1.639
German Democratic Republic,DDR,137,1990,2.926
Palestine/Gaza,PSG,138,1966,-0.18
Somaliland,SML,139,1991,0.24
Somaliland,SML,139,1992,0.24
Somaliland,SML,139,1993,0.24
Somaliland,SML,139,1994,0.508
Somaliland,SML,139,1995,0.508
Somaliland,SML,139,1996,0.508
Somaliland,SML,139,1997,0.508
Uzbekistan,UZB,140,1990,-1.792
Uzbekistan,UZB,140,1991,-1.778
Uzbekistan,UZB,140,1992,-1.155
Uzbekistan,UZB,140,1993,-1.155
Uzbekistan,UZB,140,1994,-1.055
Uzbekistan,UZB,140,1995,-1.055
Uzbekistan,UZB,140,1996,-1.055
Uzbekistan,UZB,140,1997,-1.055
Austria,AUT,144,1966,2.138
Austria,AUT,144,1967,2.138
Austria,AUT,144,1968,2.138
Austria,AUT,144,1969,2.138
Austria,AUT,144,1970,2.138
Austria,AUT,144,1971,2.54
Austria,AUT,144,1972,2.54
Austria,AUT,144,1973,2.54
Austria,AUT,144,1974,2.54
Austria,AUT,144,1975,2.135
Austria,AUT,144,1976,2.549
Austria,AUT,144,1977,2.549
Austria,AUT,144,1978,2.549
Austria,AUT,144,1979,2.549
Austria,AUT,144,1980,2.549
Austria,AUT,144,1981,2.549
Austria,AUT,144,1982,2.549
Austria,AUT,144,1983,2.549
Austria,AUT,144,1984,2.549
Austria,AUT,144,1985,2.549
Austria,AUT,144,1986,2.549
Austria,AUT,144,1987,2.549
Austria,AUT,144,1988,2.549
Austria,AUT,144,1989,2.549
Austria,AUT,144,1990,2.549
Austria,AUT,144,1991,2.549
Austria,AUT,144,1992,2.131
Austria,AUT,144,1993,2.131
Austria,AUT,144,1994,2.131
Austria,AUT,144,1995,2.131
Austria,AUT,144,1996,2.131
Austria,AUT,144,1997,2.131
Bahrain,BHR,146,1966,-1.92
Bahrain,BHR,146,1967,-1.92
Bahrain,BHR,146,1968,-1.92
Bahrain,BHR,146,1969,-1.92
Bahrain,BHR,146,1970,-1.92
Bahrain,BHR,146,1971,-1.92
Bahrain,BHR,146,1972,-1.265
Bahrain,BHR,146,1973,-1.265
Bahrain,BHR,146,1974,-1.265
Bahrain,BHR,146,1975,-1.265
Bahrain,BHR,146,1976,-1.939
Bahrain,BHR,146,1977,-1.939
Bahrain,BHR,146,1978,-1.939
Bahrain,BHR,146,1979,-1.939
Bahrain,BHR,146,1980,-1.939
Bahrain,BHR,146,1981,-1.939
Bahrain,BHR,146,1982,-1.939
Bahrain,BHR,146,1983,-1.939
Bahrain,BHR,146,1984,-1.939
Bahrain,BHR,146,1985,-1.939
Bahrain,BHR,146,1986,-1.939
Bahrain,BHR,146,1987,-1.939
Bahrain,BHR,146,1988,-1.939
Bahrain,BHR,146,1989,-1.939
Bahrain,BHR,146,1990,-1.939
Bahrain,BHR,146,1991,-1.939
Bahrain,BHR,146,1992,-1.939
Bahrain,BHR,146,1993,-1.939
Bahrain,BHR,146,1994,-1.939
Bahrain,BHR,146,1995,-1.939
Bahrain,BHR,146,1996,-1.939
Bahrain,BHR,146,1997,-1.939
Barbados,BRB,147,1966,0.89
Barbados,BRB,147,1967,0.89
Barbados,BRB,147,1968,0.89
Barbados,BRB,147,1969,0.89
Barbados,BRB,147,1970,0.89
Barbados,BRB,147,1971,0.89
Barbados,BRB,147,1972,0.89
Barbados,BRB,147,1973,0.89
Barbados,BRB,147,1974,0.89
Barbados,BRB,147,1975,0.89
Barbados,BRB,147,1976,0.89
Barbados,BRB,147,1977,0.89
Barbados,BRB,147,1978,0.89
Barbados,BRB,147,1979,0.89
Barbados,BRB,147,1980,0.89
Barbados,BRB,147,1981,0.89
Barbados,BRB,147,1982,0.89
Barbados,BRB,147,1983,0.89
Barbados,BRB,147,1984,0.89
Barbados,BRB,147,1985,0.89
Barbados,BRB,147,1986,0.89
Barbados,BRB,147,1987,0.89
Barbados,BRB,147,1988,0.89
Barbados,BRB,147,1989,0.89
Barbados,BRB,147,1990,0.89
Barbados,BRB,147,1991,0.89
Barbados,BRB,147,1992,0.89
Barbados,BRB,147,1993,0.89
Barbados,BRB,147,1994,0.89
Barbados,BRB,147,1995,0.89
Barbados,BRB,147,1996,0.89
Barbados,BRB,147,1997,0.89
Belgium,BEL,148,1966,0.958
Belgium,BEL,148,1967,0.958
Belgium,BEL,148,1968,0.958
Belgium,BEL,148,1969,2.021
Belgium,BEL,148,1970,2.021
Belgium,BEL,148,1971,2.021
Belgium,BEL,148,1972,2.021
Belgium,BEL,148,1973,2.021
Belgium,BEL,148,1974,2.021
Belgium,BEL,148,1975,2.021
Belgium,BEL,148,1976,2.021
Belgium,BEL,148,1977,2.021
Belgium,BEL,148,1978,2.021
Belgium,BEL,148,1979,2.021
Belgium,BEL,148,1980,2.021
Belgium,BEL,148,1981,2.021
Belgium,BEL,148,1982,2.021
Belgium,BEL,148,1983,2.021
Belgium,BEL,148,1984,2.021
Belgium,BEL,148,1985,2.021
Belgium,BEL,148,1986,2.021
Belgium,BEL,148,1987,2.021
Belgium,BEL,148,1988,2.021
Belgium,BEL,148,1989,2.021
Belgium,BEL,148,1990,2.021
Belgium,BEL,148,1991,2.021
Belgium,BEL,148,1992,2.021
Belgium,BEL,148,1993,2.021
Belgium,BEL,148,1994,2.021
Belgium,BEL,148,1995,2.021
Belgium,BEL,148,1996,2.021
Belgium,BEL,148,1997,2.021
Bosnia and Herzegovina,BIH,150,1992,0.013
Bosnia and Herzegovina,BIH,150,1993,0.013
Bosnia and Herzegovina,BIH,150,1994,0.013
Bosnia and Herzegovina,BIH,150,1995,0.013
Bosnia and Herzegovina,BIH,150,1996,0.01
Bosnia and Herzegovina,BIH,150,1997,0.01
Bulgaria,BGR,152,1966,0.212
Bulgaria,BGR,152,1967,0.212
Bulgaria,BGR,152,1968,0.212
Bulgaria,BGR,152,1969,0.212
Bulgaria,BGR,152,1970,0.212
Bulgaria,BGR,152,1971,0.212
Bulgaria,BGR,152,1972,0.212
Bulgaria,BGR,152,1973,0.212
Bulgaria,BGR,152,1974,0.212
Bulgaria,BGR,152,1975,0.212
Bulgaria,BGR,152,1976,0.212
Bulgaria,BGR,152,1977,0.212
Bulgaria,BGR,152,1978,0.212
Bulgaria,BGR,152,1979,0.212
Bulgaria,BGR,152,1980,0.212
Bulgaria,BGR,152,1981,0.212
Bulgaria,BGR,152,1982,0.212
Bulgaria,BGR,152,1983,0.212
Bulgaria,BGR,152,1984,0.212
Bulgaria,BGR,152,1985,0.212
Bulgaria,BGR,152,1986,0.212
Bulgaria,BGR,152,1987,0.212
Bulgaria,BGR,152,1988,0.212
Bulgaria,BGR,152,1989,0.212
Bulgaria,BGR,152,1990,1.653
Bulgaria,BGR,152,1991,1.653
Bulgaria,BGR,152,1992,1.653
Bulgaria,BGR,152,1993,1.653
Bulgaria,BGR,152,1994,1.653
Bulgaria,BGR,152,1995,1.653
Bulgaria,BGR,152,1996,1.653
Bulgaria,BGR,152,1997,1.653
Comoros,COM,153,1966,-0.79
Comoros,COM,153,1967,-0.79
Comoros,COM,153,1968,-0.79
Comoros,COM,153,1969,-0.79
Comoros,COM,153,1970,-0.79
Comoros,COM,153,1971,-0.79
Comoros,COM,153,1972,-0.79
Comoros,COM,153,1973,-0.79
Comoros,COM,153,1974,-0.79
Comoros,COM,153,1975,0.483
Comoros,COM,153,1976,1.485
Comoros,COM,153,1977,1.485
Comoros,COM,153,1978,1.485
Comoros,COM,153,1979,0.591
Comoros,COM,153,1980,0.582
Comoros,COM,153,1981,0.582
Comoros,COM,153,1982,0.43
Comoros,COM,153,1983,0.43
Comoros,COM,153,1984,0.43
Comoros,COM,153,1985,0.43
Comoros,COM,153,1986,0.43
Comoros,COM,153,1987,0.43
Comoros,COM,153,1988,0.43
Comoros,COM,153,1989,0.43
Comoros,COM,153,1990,1.782
Comoros,COM,153,1991,1.782
Comoros,COM,153,1992,1.782
Comoros,COM,153,1993,1.782
Comoros,COM,153,1994,1.782
Comoros,COM,153,1995,1.782
Comoros,COM,153,1996,1.782
Comoros,COM,153,1997,1.782
Croatia,HRV,154,1991,0.03
Croatia,HRV,154,1992,-0.695
Croatia,HRV,154,1993,-0.695
Croatia,HRV,154,1994,-0.695
Croatia,HRV,154,1995,-0.695
Croatia,HRV,154,1996,-0.695
Croatia,HRV,154,1997,-0.271
Cuba,CUB,155,1966,0.981
Cuba,CUB,155,1967,0.981
Cuba,CUB,155,1968,0.981
Cuba,CUB,155,1969,0.981
Cuba,CUB,155,1970,0.981
Cuba,CUB,155,1971,0.981
Cuba,CUB,155,1972,0.981
Cuba,CUB,155,1973,0.981
Cuba,CUB,155,1974,0.981
Cuba,CUB,155,1975,0.981
Cuba,CUB,155,1976,0.981
Cuba,CUB,155,1977,0.981
Cuba,CUB,155,1978,0.981
Cuba,CUB,155,1979,0.981
Cuba,CUB,155,1980,0.981
Cuba,CUB,155,1981,0.981
Cuba,CUB,155,1982,0.981
Cuba,CUB,155,1983,0.981
Cuba,CUB,155,1984,0.981
Cuba,CUB,155,1985,0.981
Cuba,CUB,155,1986,0.981
Cuba,CUB,155,1987,0.981
Cuba,CUB,155,1988,0.981
Cuba,CUB,155,1989,0.981
Cuba,CUB,155,1990,0.981
Cuba,CUB,155,1991,0.981
Cuba,CUB,155,1992,0.981
Cuba,CUB,155,1993,0.981
Cuba,CUB,155,1994,0.981
Cuba,CUB,155,1995,0.981
Cuba,CUB,155,1996,0.981
Cuba,CUB,155,1997,0.981
Cyprus,CYP,156,1966,-0.171
Cyprus,CYP,156,1967,-0.171
Cyprus,CYP,156,1968,-0.171
Cyprus,CYP,156,1969,-0.171
Cyprus,CYP,156,1970,-0.171
Cyprus,CYP,156,1971,-0.171
Cyprus,CYP,156,1972,-0.171
Cyprus,CYP,156,1973,-0.171
Cyprus,CYP,156,1974,-0.171
Cyprus,CYP,156,1975,0.79
Cyprus,CYP,156,1976,0.79
Cyprus,CYP,156,1977,0.79
Cyprus,CYP,156,1978,0.79
Cyprus,CYP,156,1979,0.79
Cyprus,CYP,156,1980,0.79
Cyprus,CYP,156,1981,0.79
Cyprus,CYP,156,1982,0.79
Cyprus,CYP,156,1983,0.79
Cyprus,CYP,156,1984,0.79
Cyprus,CYP,156,1985,0.79
Cyprus,CYP,156,1986,0.79
Cyprus,CYP,156,1987,0.79
Cyprus,CYP,156,1988,0.79
