country,period,periodstart,periodend,code,bdgdpg,elrgdpg,bdgdp,elrgdp,bdbb,elrbb,bdinfl,elrinfl,bdsacw,elrsacw,bdethnf,elrethnf,bdassas,elrassas,bdicrge,elricrge,bdm21,elrm21,bdssa,elrssa,bddn1900,elrdn1900,bdaid,elraid,bdlpop,elrlpop,bdeasia,elreasia,bdegypt,elregypt,bdcentam,elrcentam,bdfrz,elrfrz,bdarms1,elrarms1,originalcountries,bddatap,bddatao,elrdatabdcos7093bdvarsp,elrdatabdcos7093bdvarso,elrdatabdcos7097bdvarsp,elrdatabdcos7097bdvarso,elrdata7093bdvarsp,elrdata7093bdvarso,elrdata7097bdvarsp,elrdata7097bdvarso
AFG,1,1966,1969,AFG1,NA,-0.01311230007559061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,16.28019905090332,NA,0,NA,0,NA,0,NA,0,NA,0.17648319900035858,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
AFG,2,1970,1973,AFG2,NA,-0.5498763918876648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,16.3702392578125,NA,0,NA,0,NA,0,NA,0,NA,0.34457069635391235,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
AFG,3,1974,1977,AFG3,NA,2.2371740341186523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,16.472850799560547,NA,0,NA,0,NA,0,NA,0,NA,0.31125760078430176,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,1978,1981,AFG4,NA,-1.090675950050354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,16.57387924194336,NA,0,NA,0,NA,0,NA,0,NA,0.24263249337673187,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
AFG,5,1982,1985,AFG5,NA,0.8043711185455322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,16.58353042602539,NA,0,NA,0,NA,0,NA,0,NA,0.7556449770927429,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
AFG,6,1986,1989,AFG6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,16.631580352783203,NA,0,NA,0,NA,0,NA,0,NA,0.5500726103782654,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
AFG,7,1990,1993,AFG7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,16.73921012878418,NA,0,NA,0,NA,0,NA,0,NA,2.461195945739746,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
AFG,8,1994,1997,AFG8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,16.925540924072266,NA,0,NA,0,NA,0,NA,0,NA,1.6853300333023071,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1,1966,1969,AGO1,NA,NA,1066,1066,NA,NA,NA,NA,0,NA,NA,0.7799999713897705,NA,NA,NA,4.6066670417785645,NA,NA,0,1,0,0,NA,NA,NA,15.496399879455566,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
AGO,2,1970,1973,AGO2,NA,NA,1165,1165,NA,NA,NA,NA,0,NA,NA,0.7799999713897705,NA,NA,NA,4.6066670417785645,NA,NA,0,1,0,0,0.0045600999146699905,-0.3850964903831482,NA,15.564539909362793,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
AGO,3,1974,1977,AGO3,NA,NA,1110,1110,NA,NA,NA,NA,0,0,NA,0.7799999713897705,NA,0,NA,4.6066670417785645,NA,NA,0,1,0,0,0.46281570196151733,0.21202300488948822,NA,15.65015983581543,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
AGO,4,1978,1981,AGO4,NA,-9.372767448425293,663,663,NA,NA,NA,NA,0,0,NA,0.7799999713897705,NA,0,NA,4.6066670417785645,NA,NA,0,1,0,0,1.0761909484863281,0.8055546879768372,NA,15.756030082702637,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
AGO,5,1982,1985,AGO5,NA,-0.0266571007668972,679,679,NA,NA,NA,NA,0,0,NA,0.7799999713897705,NA,0,NA,4.6066670417785645,NA,NA,0,1,0,0,1.3624769449234009,0.9089071750640869,NA,15.889289855957031,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
AGO,6,1986,1989,AGO6,1.2246439456939697,1.2892600297927856,709,709,NA,NA,NA,NA,0,0,NA,0.7799999713897705,NA,0,NA,4.6066670417785645,NA,NA,0,1,0,0,1.9922540187835693,1.4105119705200195,NA,16.016450881958008,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
AGO,7,1990,1993,AGO7,-9.998563766479492,-9.90323543548584,NA,699.1251220703125,NA,NA,NA,1.5619360208511353,0,0,NA,0.7799999713897705,NA,0,NA,4.6066670417785645,NA,NA,0,1,0,0,3.6628639698028564,2.618582010269165,NA,16.127849578857422,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
AGO,8,1994,1997,AGO8,NA,3.7454280853271484,NA,516.06988525390625,NA,NA,NA,2.6453239917755127,NA,NA,NA,0.7799999713897705,NA,0,NA,4.6066670417785645,NA,NA,NA,1,NA,0,NA,3.929166078567505,NA,16.258670806884766,NA,0,NA,0,NA,0,NA,0,NA,0.6853253841400146,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ALB,1,1966,1969,ALB1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,6.366666793823242,NA,NA,0,0,0,NA,NA,NA,NA,14.505430221557617,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ALB,2,1970,1973,ALB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,6.366666793823242,NA,NA,0,0,0,NA,NA,NA,NA,14.61061954498291,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ALB,3,1974,1977,ALB3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,6.366666793823242,NA,NA,0,0,0,NA,NA,NA,NA,14.702589988708496,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ALB,4,1978,1981,ALB4,3.453839063644409,3.7079288959503174,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,6.366666793823242,NA,NA,0,0,0,NA,NA,NA,NA,14.787449836730957,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ALB,5,1982,1985,ALB5,-0.9196454286575317,-0.8878698945045471,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,6.366666793823242,NA,NA,0,0,0,NA,NA,NA,NA,14.868860244750977,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ALB,6,1986,1989,ALB6,1.0669469833374023,1.0083099603652954,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,6.366666793823242,NA,NA,0,0,0,NA,NA,NA,NA,14.95203971862793,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ALB,7,1990,1993,ALB7,-11.701189994812012,-8.350223541259766,NA,NA,NA,NA,0.898410975933075,0.8984770774841309,NA,0.5,NA,NA,NA,0,NA,6.366666793823242,NA,NA,0,0,0,NA,NA,NA,NA,14.98373031616211,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ALB,8,1994,1997,ALB8,NA,3.8688700199127197,NA,NA,NA,-0.11109109967947006,NA,0.17120899260044098,NA,1,NA,NA,NA,0.5,NA,6.366666793823242,NA,NA,NA,0,NA,NA,NA,NA,NA,15.004340171813965,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,3.2470149993896484,NA,2.5968410968780518,NA,2.732882022857666,NA,2.052093982696533,NA
ARE,1,1966,1969,ARE1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3666670322418213,NA,NA,0,0,0,NA,NA,NA,NA,11.950469970703125,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ARE,2,1970,1973,ARE2,NA,NA,NA,NA,0.0026227999478578568,0.0028011000249534845,NA,NA,NA,NA,NA,NA,NA,0.5,NA,3.3666670322418213,NA,NA,0,0,0,NA,NA,NA,NA,12.528260231018066,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ARE,3,1974,1977,ARE3,-2.629913091659546,-3.674846887588501,NA,NA,0.00634570000693202,0.0063507999293506145,NA,NA,NA,NA,NA,NA,NA,0,NA,3.3666670322418213,NA,NA,0,0,0,NA,NA,NA,NA,13.21798038482666,0,0,NA,0,NA,0,NA,0,NA,0.020623700693249702,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ARE,4,1978,1981,ARE4,0.06386110186576843,1.381816029548645,NA,NA,0.008661399595439434,0.00866360031068325,NA,NA,NA,NA,NA,NA,NA,0,NA,3.3666670322418213,NA,20.74173927307129,0,0,0,NA,NA,NA,NA,13.798150062561035,0,0,NA,0,NA,0,NA,0,NA,0.024045299738645554,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ARE,5,1982,1985,ARE5,-10.251489639282227,-8.34111213684082,24322,24322,NA,-0.004929699935019016,NA,NA,NA,NA,NA,NA,NA,0,NA,3.3666670322418213,NA,22.668880462646484,0,0,0,NA,NA,NA,NA,14.080780029296875,0,0,NA,0,NA,0,NA,0,NA,0.018790099769830704,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ARE,6,1986,1989,ARE6,-4.927046775817871,-5.4622907638549805,16474,16474,-0.0061622001230716705,-0.006318400148302317,NA,NA,NA,NA,NA,NA,NA,0,NA,3.3666670322418213,NA,37.91331100463867,0,0,0,NA,NA,NA,NA,14.257200241088867,0,0,NA,0,NA,0,NA,0,NA,0.017776399850845337,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ARE,7,1990,1993,ARE7,12.610489845275879,-1.6981480121612549,NA,21517.390625,0.001089500030502677,0.001054599997587502,NA,NA,NA,NA,NA,NA,NA,0,NA,3.3666670322418213,NA,62.6102409362793,0,0,0,NA,NA,NA,NA,14.52711009979248,0,0,NA,0,NA,0,NA,0,NA,0.04688730090856552,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ARE,8,1994,1997,ARE8,NA,1.4338669776916504,NA,22426.0703125,NA,2.640000020619482e-4,NA,NA,NA,NA,NA,NA,NA,0,NA,3.3666670322418213,NA,50.362831115722656,NA,0,NA,NA,NA,-0.0074223000556230545,NA,14.696640014648438,NA,0,NA,0,NA,0,NA,0,NA,0.06524240225553513,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ARG,1,1966,1969,ARG1,2.6050240993499756,2.787980079650879,4956,4956,NA,NA,0.18910670280456543,0.18910719454288483,0,0,NA,0.3100000023841858,NA,0.5,NA,4.266666889190674,NA,13.707539558410645,0,0,1,-1,NA,NA,NA,16.954599380493164,0,0,NA,0,NA,0,NA,0,NA,0.004883999936282635,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ARG,2,1970,1973,ARG2,1.7002999782562256,1.6044600009918213,5637,5637,-0.021146299317479134,0,0.34088608622550964,0.34088560938835144,0,0,0.3100000023841858,0.3100000023841858,2.75,2.75,4.28125,4.266666889190674,24.82476043701172,16.623010635375977,0,0,1,-1,0.01823890022933483,0.020183099433779716,17.017210006713867,17.01736068725586,0,0,0,0,0,0,0,0,2.0329999923706055,0.020050400868058205,1,0.6565560102462769,0,0.594865083694458,0,0.7842404842376709,0,0.729225218296051,0,0.9305201172828674,0
ARG,3,1974,1977,ARG3,1.0776150226593018,0.9971765279769897,6168,6168,-0.06911750137805939,0,0.9899594783782959,0.9899603128433228,0,0,0.3100000023841858,0.3100000023841858,9.75,9.75,4.28125,4.266666889190674,28.793039321899414,18.33509063720703,0,0,1,-1,0.017155500128865242,0.008392199873924255,17.082910537719727,17.083099365234375,0,0,0,0,0,0,0,0,1.725000023841858,0.023345600813627243,1,-0.5792648196220398,0,-0.6422452926635742,0,-0.45728960633277893,0,-0.4335184097290039,0,-0.29555028676986694,0
ARG,4,1978,1981,ARG4,-1.115285038948059,-0.4433208107948303,5849,5849,-0.03395039960741997,-0.023233700543642044,0.8448315262794495,0.8448314070701599,0,0,0.3100000023841858,0.3100000023841858,1,1,4.28125,4.266666889190674,30.234519958496094,15.80879020690918,0,0,1,-1,0.02399419993162155,0.008408499881625175,17.143999099731445,17.14362907409668,0,0,0,0,0,0,0,0,1.0750000476837158,0.011175800114870071,1,-0.13564540445804596,0,-0.39480268955230713,0,-0.24703960120677948,0,-0.27514588832855225,0,-0.15893889963626862,0
ARG,5,1982,1985,ARG5,-2.551384925842285,-3.0830419063568115,5487,5487,-0.052202701568603516,-0.05466819927096367,1.6228359937667847,1.6228410005569458,0,0,0.3100000023841858,0.3100000023841858,0,0,4.28125,4.266666889190674,29.739770889282227,18.113569259643555,0,0,1,-1,0.029962999746203423,0.01311859954148531,17.20132064819336,17.204139709472656,0,0,0,0,0,0,0,0,6.125,0.06102060154080391,1,-1.348296046257019,0,-1.9171210527420044,0,-1.8263130187988281,0,-1.8063369989395142,0,-1.8146350383758545,0
ARG,6,1986,1989,ARG6,-1.0993059873580933,-1.2409470081329346,5624,5624,-0.017726300284266472,-0.017723599448800087,1.6071820259094238,1.6071820259094238,0,0,0.3100000023841858,0.3100000023841858,0.25,0.25,4.28125,4.266666889190674,20.330549240112305,12.562150001525879,0,0,1,-1,0.01572749949991703,-0.02400520071387291,17.257789611816406,17.263280868530273,0,0,0,0,0,0,0,0,10.800000190734863,0.10957209765911102,1,-1.090419054031372,0,-1.8408950567245483,0,-1.6892679929733276,0,-1.616713047027588,0,-1.5663650035858154,0
ARG,7,1990,1993,ARG7,4.258729934692383,5.629991054534912,4706,4706,-0.0037591001018881798,0.0023014999460428953,1.1266189813613892,1.1266189813613892,0.75,0,0.3100000023841858,0.3100000023841858,0,0,4.28125,4.266666889190674,21.722400665283203,13.744750022888184,0,0,1,-1,7.559999939985573e-4,-0.04798069968819618,17.31427001953125,17.31747055053711,0,0,0,0,0,0,0,0,3.674999952316284,0.03845499828457832,1,1.2945040464401245,0,-0.8998218178749084,0,-0.7120144963264465,0,-0.6682612895965576,0,-0.5400679707527161,0
ARG,8,1994,1997,ARG8,NA,2.8093760013580322,NA,6652.8232421875,NA,-0.012472299858927727,NA,0.020235700532794,NA,0,NA,0.3100000023841858,NA,0.25,NA,4.266666889190674,NA,10.226869583129883,NA,0,NA,-1,NA,-0.006088799796998501,NA,17.370500564575195,NA,0,NA,0,NA,0,NA,0,NA,0.005860399920493364,1,NA,0,1.1903530359268188,NA,1.361415982246399,0,1.2490869760513306,NA,1.4623839855194092,0
ARM,1,1966,1969,ARM1,5.5386881828308105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,14.675800323486328,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ARM,2,1970,1973,ARM2,5.728302955627441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,14.775679588317871,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ARM,3,1974,1977,ARM3,5.038578987121582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,14.864029884338379,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ARM,4,1978,1981,ARM4,6.0235161781311035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,14.937179565429688,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ARM,5,1982,1985,ARM5,-30.79492950439453,NA,NA,NA,-0.014139000326395035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,14.999250411987305,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ARM,6,1986,1989,ARM6,1.6402870416641235,NA,NA,NA,-0.06599439680576324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,15.05070972442627,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ARM,7,1990,1993,ARM7,-29.52117919921875,-22.06566047668457,NA,NA,-0.08266399800777435,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,15.108329772949219,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ARM,8,1994,1997,ARM8,NA,4.994475841522217,NA,NA,NA,NA,NA,1.310284972190857,NA,0.75,NA,NA,NA,0,NA,NA,NA,37.49348831176758,NA,0,NA,NA,NA,NA,NA,15.141779899597168,NA,0,NA,0,NA,0,NA,0,NA,0.05900869891047478,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ASM,1,1966,1969,ASM1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,10.165550231933594,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ASM,2,1970,1973,ASM2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,10.238019943237305,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ASM,3,1974,1977,ASM3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,10.307049751281738,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ASM,4,1978,1981,ASM4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,10.383990287780762,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ASM,5,1982,1985,ASM5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,10.514739990234375,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ASM,6,1986,1989,ASM6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,10.66670036315918,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ASM,7,1990,1993,ASM7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,10.820969581604004,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ASM,8,1994,1997,ASM8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,10.963379859924316,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ATG,1,1966,1969,ATG1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,11.051210403442383,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ATG,2,1970,1973,ATG2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,11.089699745178223,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ATG,3,1974,1977,ATG3,NA,NA,NA,NA,NA,NA,0.12883709371089935,0.12883730232715607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,11.046609878540039,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ATG,4,1978,1981,ATG4,4.273819923400879,6.327023029327393,NA,NA,NA,NA,0.12335000187158585,0.12334980070590973,NA,NA,NA,NA,NA,0,NA,NA,NA,58.51782989501953,0,0,0,NA,NA,NA,NA,11.021900177001953,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ATG,5,1982,1985,ATG5,4.9758381843566895,5.305537223815918,NA,NA,NA,NA,0.028013799339532852,0.02801389992237091,NA,NA,NA,NA,NA,0,NA,NA,NA,48.87665939331055,0,0,0,NA,NA,NA,NA,11.030030250549316,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ATG,6,1986,1989,ATG6,7.336633205413818,7.356704235076904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,52.85409164428711,0,0,0,NA,NA,NA,NA,11.050780296325684,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ATG,7,1990,1993,ATG7,2.5279979705810547,2.2708499431610107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,52.70848083496094,0,0,0,NA,NA,NA,NA,11.0720796585083,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ATG,8,1994,1997,ATG8,NA,2.8373429775238037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.719261169433594,NA,0,NA,NA,NA,NA,NA,11.090310096740723,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
AZE,1,1966,1969,AZE1,2.473205089569092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,15.400639533996582,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
AZE,2,1970,1973,AZE2,3.666424036026001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,15.489060401916504,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
AZE,3,1974,1977,AZE3,5.586924076080322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,15.562259674072266,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
AZE,4,1978,1981,AZE4,62.87002944946289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,15.627030372619629,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
AZE,5,1982,1985,AZE5,2.380845069885254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,15.68927001953125,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
AZE,6,1986,1989,AZE6,-0.9860122203826904,-7.327621936798096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,15.752710342407227,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
AZE,7,1990,1993,AZE7,-21.95269012451172,-16.036619186401367,NA,NA,NA,NA,NA,2.4118149280548096,NA,0,NA,NA,NA,0.5,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,15.806900024414063,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
AZE,8,1994,1997,AZE8,NA,-7.123876094818115,NA,NA,NA,-0.05352890118956566,NA,1.179695963859558,NA,0,NA,NA,NA,0.75,NA,NA,NA,30.371089935302734,NA,0,NA,NA,NA,NA,NA,15.859350204467773,NA,0,NA,0,NA,0,NA,0,NA,0.015735600143671036,0,NA,0,-1.071073055267334,NA,-0.975375771522522,NA,-1.0075099468231201,NA,-0.9708116054534912,NA
BDI,1,1966,1969,BDI1,2.1307849884033203,2.211090087890625,403,403,-0.0026438001077622175,-0.005205700173974037,0.03267949819564819,0.03267969936132431,0,0,NA,0.03999999910593033,NA,0,NA,NA,NA,10.148940086364746,1,1,0,0,NA,NA,NA,15.033040046691895,0,0,NA,0,NA,0,NA,0,NA,0,0,1.2141040563583374,0,1.1757580041885376,NA,1.3586770296096802,NA,1.2585740089416504,NA,1.4818910360336304,NA
BDI,2,1970,1973,BDI2,7.538878917694092,5.198113918304443,341,341,0.00906980037689209,0.004796000197529793,0.032922301441431046,0.032922301441431046,0,0,0.03999999910593033,0.03999999910593033,0.25,0.25,NA,NA,10.194720268249512,10.016019821166992,1,1,0,0,4.298626899719238,1.378363013267517,15.086170196533203,15.082610130310059,0,0,0,0,0,0,0,0,0,0,0,1.293944001197815,0,1.1878520250320435,NA,1.387205958366394,NA,1.301880955696106,NA,1.5406370162963867,NA
BDI,3,1974,1977,BDI3,3.0016140937805176,3.194732904434204,434,434,0.006075600162148476,-0.01448730006814003,0.10609129816293716,0.10609179735183716,0,0,0.03999999910593033,0.03999999910593033,0,0,NA,NA,11.446749687194824,11.012969970703125,1,1,0,0,3.884471893310547,2.015692949295044,15.133649826049805,15.129010200500488,0,0,0,0,0,0,0,0,0,0,0,1.1711519956588745,0,1.0241860151290894,NA,1.1913520097732544,NA,1.086472988128662,NA,1.2882779836654663,NA
