country,year,fdi_inflow,bits,ln_gdp_pr_cap,ln_population,economic_growth,inflation,resource_rent,bilateral_trade_agreements,wto_member,polcon3
Bulgaria,1975,NA,0,NA,15.978833198547363,NA,NA,NA,0,0,0
Bulgaria,1976,NA,0,NA,15.990262031555176,NA,NA,NA,0,0,0
Bulgaria,1977,NA,0,NA,15.990262031555176,NA,NA,NA,0,0,0
Bulgaria,1978,NA,0,NA,15.990262031555176,NA,NA,NA,0,0,0
Bulgaria,1979,NA,0,NA,15.990262031555176,NA,NA,NA,0,0,0
Bulgaria,1980,NA,0,NA,16.001562118530273,NA,NA,2.299999952316284,0,0,0
Bulgaria,1981,NA,0,NA,16.001562118530273,NA,2.819999933242798,2.4000000953674316,0,0,0
Bulgaria,1982,NA,0,NA,16.001562118530273,NA,1.9199999570846558,2.5999999046325684,0,0,0
Bulgaria,1983,NA,0,NA,16.001562118530273,NA,-0.6499999761581421,1.899999976158142,0,0,0
Bulgaria,1984,NA,0.9759117960929871,NA,16.001562118530273,NA,2.740000009536743,1.2000000476837158,0,0,0
Bulgaria,1985,NA,0.589021623134613,NA,16.001562118530273,NA,0.23000000417232513,1.399999976158142,0,0,0
Bulgaria,1986,NA,12.192090034484863,NA,16.01273536682129,NA,1.350000023841858,1.100000023841858,0,0,0
Bulgaria,1987,NA,7.979167461395264,NA,16.01273536682129,NA,0.05999999865889549,0.6000000238418579,0,0,0
Bulgaria,1988,NA,14.008399963378906,NA,16.01273536682129,NA,-5.389999866485596,3.200000047683716,0,0,0
Bulgaria,1989,1.5502259731292725,21.25775146484375,NA,16.001562118530273,NA,6.730000019073486,3.3000001907348633,0,0,0
Bulgaria,1990,4.14912748336792,34.095252990722656,NA,15.978833198547363,NA,26.190000534057617,1.2000000476837158,0,0,0.27000001072883606
Bulgaria,1991,3.8155088424682617,36.510128021240234,8.898027420043945,15.967272758483887,NA,226.55999755859375,1.899999976158142,0,0,0.38999998569488525
Bulgaria,1992,3.754591941833496,63.86001968383789,8.787605285644531,15.95557689666748,-0.10454394668340683,59.59000015258789,1.7000000476837158,0,0,0.38999998569488525
Bulgaria,1993,4.699835777282715,67.7881088256836,8.770502090454102,15.95557689666748,-0.01695755496621132,51.08000183105469,1.2999999523162842,1,0,0.38999998569488525
Bulgaria,1994,4.5257744789123535,62.53864288330078,8.833287239074707,15.943741798400879,0.06479744613170624,72.66999816894531,1.899999976158142,1,0,0.38999998569488525
Bulgaria,1995,4.691348075866699,79.4206314086914,8.818811416625977,15.943741798400879,-0.014371305704116821,62.849998474121094,1.899999976158142,1,0,0.41999998688697815
Bulgaria,1996,6.204850196838379,74.7574691772461,8.6815643310546875,15.943741798400879,-0.12824520468711853,120.81999969482422,2.0999999046325684,1,1,0.41999998688697815
Bulgaria,1997,6.247816562652588,78.14022064208984,8.604598045349121,15.931766510009766,-0.07407904416322708,948.54998779296875,1.899999976158142,1,1,0.41999998688697815
Bulgaria,1998,6.656766414642334,83.22345733642578,8.57813835144043,15.931766510009766,-0.02611284889280796,23.670000076293945,0.800000011920929,1,1,0.4000000059604645
Bulgaria,1999,6.844121932983398,94.75951385498047,8.59712028503418,15.919644355773926,0.019163349643349648,3.7200000286102295,0.7000000476837158,1,1,0.4000000059604645
Bulgaria,2000,6.612963676452637,91.5230484008789,8.625665664672852,15.919644355773926,0.028957322239875793,6.690000057220459,0.9000000357627869,1,1,0.4000000059604645
Bulgaria,2001,6.08342981338501,86.18408203125,8.626232147216797,15.894951820373535,5.666224169544876e-4,6.449999809265137,0.7000000476837158,1,1,0.4000000059604645
Bulgaria,2002,NA,81.4980239868164,8.626232147216797,15.894951820373535,0,NA,NA,1,NA,NA
Burkina Faso,1960,NA,0,6.626072883605957,15.341567039489746,NA,NA,NA,0,0,NA
Burkina Faso,1961,NA,0,6.47258186340332,15.363073348999023,-0.14229188859462738,1.899999976158142,NA,0,0,NA
Burkina Faso,1962,NA,0,6.508062839508057,15.384126663208008,0.03611808642745018,2.009999990463257,NA,0,0,NA
Burkina Faso,1963,NA,0,6.477994918823242,15.404746055603027,-0.029620420187711716,5.150000095367432,NA,0,1,NA
Burkina Faso,1964,NA,0,6.467685222625732,15.424948692321777,-0.010256747715175152,1.809999942779541,NA,0,1,NA
Burkina Faso,1965,NA,0,6.438499450683594,15.444750785827637,-0.028763873502612114,-0.6600000262260437,NA,0,1,NA
Burkina Faso,1966,NA,0,6.417078495025635,15.4641695022583,-0.02119303308427334,2.299999952316284,NA,0,1,NA
Burkina Faso,1967,NA,0,6.4800801277160645,15.483217239379883,0.06502868235111237,-4.409999847412109,NA,0,1,NA
Burkina Faso,1968,NA,0,6.514810085296631,15.501909255981445,0.035339683294296265,-0.25999999046325684,NA,0,1,NA
Burkina Faso,1969,0.35062167048454285,0,6.5060200691223145,15.520258903503418,-0.008751500397920609,6.909999847412109,NA,0,1,NA
Burkina Faso,1970,1.2173956632614136,7.090000053722179e-8,6.505860328674316,15.538277626037598,-1.597120426595211e-4,1.7799999713897705,0,0,1,NA
Burkina Faso,1971,0,6.930000040483719e-8,6.487893104553223,15.555976867675781,-0.0178064052015543,3.380000114440918,0,0,1,NA
Burkina Faso,1972,2.6092333793640137,6.369999994149111e-8,6.504220008850098,15.573368072509766,0.016460811719298363,7.300000190734863,0,0,1,NA
Burkina Faso,1973,2.0553154945373535,3.870000142569552e-8,6.481868743896484,15.607270240783691,-0.02210344932973385,2.680000066757202,0,0,1,NA
Burkina Faso,1974,-0.21699140965938568,4.170000167391663e-8,6.54000997543335,15.623799324035645,0.05986475944519043,11.010000228881836,0,0,1,NA
Burkina Faso,1975,1.6153086423873901,3.57999994093916e-8,6.581645965576172,15.640059471130371,0.04251473769545555,8.180000305175781,0,0,1,NA
Burkina Faso,1976,2.4459950923919678,3.590000119402248e-8,6.6293511390686035,15.656060218811035,0.048861365765333176,6.730000019073486,0,0,1,NA
Burkina Faso,1977,0.9288696646690369,3.57999994093916e-8,6.60245943069458,15.687313079833984,-0.02653312124311924,18.65999984741211,0,0,1,NA
Burkina Faso,1978,1.1104947328567505,2.5800000358344732e-8,6.6390790939331055,15.702580451965332,0.03729818016290665,14.529999732971191,0,0,1,NA
Burkina Faso,1979,-3.28072190284729,1.5999999547489097e-8,6.679566383361816,15.732433319091797,0.041318129748106,7.75,0,0,1,NA
Burkina Faso,1980,1.4312400817871094,1.9899999870176543e-8,6.639575958251953,15.761420249938965,-0.039201270788908005,8.6899995803833,0,0,1,NA
Burkina Faso,1981,1.1219596862792969,1.969999985362847e-8,6.66935396194458,15.775605201721191,0.03022601269185543,13.579999923706055,0,0,1,NA
Burkina Faso,1982,1.077176809310913,3.9900001524983963e-8,6.762554168701172,15.803384780883789,0.09768130630254745,9.050000190734863,0,0,1,NA
Burkina Faso,1983,0.8680710792541504,1.3529720306396484,6.729001045227051,15.830413818359375,-0.032996732741594315,5.409999847412109,0,0,1,NA
Burkina Faso,1984,0,2.2580080032348633,6.698169231414795,15.856730461120605,-0.030360989272594452,6.5,0,0,1,0
Burkina Faso,1985,1.4313716888427734,7.904345989227295,6.713109970092773,15.882372856140137,0.015052558854222298,4.730000019073486,0,0,1,0
Burkina Faso,1986,0.5503172874450684,2.288259983062744,6.786694049835205,15.907374382019043,0.07635949552059174,-7.309999942779541,0,0,1,0
Burkina Faso,1987,1.5461214780807495,1.3447920083999634,6.763303756713867,15.931766510009766,-0.02311893180012703,1.6299999952316284,0,0,1,0
Burkina Faso,1988,1.936693549156189,5.262607097625732,6.791301727294922,15.95557689666748,0.028393186628818512,2.5999999046325684,0,0,1,0
Burkina Faso,1989,-0.6125970482826233,3.7824249267578125,6.755026340484619,15.978833198547363,-0.035625290125608444,5.400000095367432,0,0,1,0
Burkina Faso,1990,-0.43655574321746826,2.9743599891662598,6.739776134490967,16.001562118530273,-0.01513452734798193,1.399999976158142,0,0,1,0
Burkina Faso,1991,1.224438190460205,3.3302159309387207,6.79468297958374,16.023784637451172,0.05644254386425018,-4.949999809265137,0,0,1,0
Burkina Faso,1992,1.2225937843322754,3.409878969192505,6.786393165588379,16.04552459716797,-0.008255626074969769,-1.8200000524520874,0,0,1,0.3700000047683716
Burkina Faso,1993,2.952791929244995,4.301507949829102,6.785412311553955,16.066802978515625,-9.802553104236722e-4,0.28999999165534973,0,0,1,0.3700000047683716
Burkina Faso,1994,2.3059513568878174,4.519266128540039,6.783557891845703,16.09789276123047,-0.0018528277287259698,15.329999923706055,0,0,1,0.3700000047683716
Burkina Faso,1995,2.824350595474243,4.009407043457031,6.770059108734131,16.11809539794922,-0.013408231548964977,7.119999885559082,0,0,1,0.3700000047683716
Burkina Faso,1996,2.5088136196136475,20.030122756958008,6.781186103820801,16.11809539794922,0.011189362965524197,8.140000343322754,0,0,1,0.3700000047683716
Burkina Faso,1997,2.2292537689208984,15.055538177490234,6.79250955581665,16.11809539794922,0.01138779241591692,0.49000000953674316,0,0,1,0.3700000047683716
Burkina Faso,1998,2.5200107097625732,17.069766998291016,6.848917007446289,16.21340560913086,0.058028750121593475,8.380000114440918,0,0,1,0.10999999940395355
Burkina Faso,1999,3.0790200233459473,14.000686645507812,6.90641450881958,16.21340560913086,0.059182506054639816,-0.8999999761581421,0,0,1,0.10999999940395355
Burkina Faso,2000,2.0871071815490723,16.370412826538086,6.871423721313477,16.21340560913086,-0.03438591584563255,3.240000009536743,0,0,1,0.10999999940395355
Burkina Faso,2001,2.0164897441864014,30.898237228393555,6.904960632324219,16.300416946411133,0.03410573676228523,4.809999942779541,0,0,1,0.10999999940395355
Burkina Faso,2002,NA,12.438884735107422,6.904960632324219,16.300416946411133,0,NA,NA,0,NA,NA
Burundi,1960,NA,0,6.283445358276367,14.880221366882324,NA,NA,NA,0,0,NA
Burundi,1961,NA,0,6.115471363067627,14.914122581481934,-0.1546243578195572,20.079999923706055,NA,0,0,NA
Burundi,1962,NA,0,6.19743013381958,14.914122581481934,0.08541125804185867,-3.569999933242798,NA,0,0,0.25
Burundi,1963,NA,0,6.284821033477783,14.94691276550293,0.09132310003042221,4.690000057220459,NA,0,0,0.25
Burundi,1964,NA,0,6.333035469055176,14.94691276550293,0.049395881593227386,5.420000076293945,NA,0,0,0.25
Burundi,1965,NA,0,6.400949001312256,14.97866153717041,0.07027240097522736,-1.0299999713897705,NA,0,1,0.25
Burundi,1966,NA,0,6.408632278442383,15.009432792663574,0.007713179104030132,3.1500000953674316,NA,0,1,0
Burundi,1967,NA,0,6.515029430389404,15.039285659790039,0.1122632846236229,-5.320000171661377,NA,0,1,0
Burundi,1968,NA,0,6.500796794891357,15.039285659790039,-0.014131718315184116,3.059999942779541,NA,0,1,0
Burundi,1969,-1.0356724262237549,0,6.472245693206787,15.068273544311523,-0.028147593140602112,5.360000133514404,NA,0,1,0
Burundi,1970,NA,0,6.743066787719727,15.068273544311523,0.311040461063385,5.179999828338623,0,0,1,0
Burundi,1971,0.2766858637332916,0,6.679812908172607,15.068273544311523,-0.06129474565386772,1.3799999952316284,0,0,1,0
Burundi,1972,0.306648313999176,0,6.651576519012451,15.096444129943848,-0.02784164622426033,4.289999961853027,0,0,1,0
Burundi,1973,-0.44089072942733765,0,6.682995319366455,15.096444129943848,0.03191777691245079,5.510000228881836,0,0,1,0
Burundi,1974,-0.15245279669761658,0,6.655750274658203,15.096444129943848,-0.02687728777527809,12.460000038146973,0.10000000149011612,0,1,0
Burundi,1975,-1.6282594203948975,0,6.644792079925537,15.1238431930542,-0.010898507200181484,21.09000015258789,0.10000000149011612,0,1,0
Burundi,1976,0,0,6.631345748901367,15.1238431930542,-0.013355930335819721,8.069999694824219,0.10000000149011612,0,1,0
Burundi,1977,0.6639155745506287,0,6.7786664962768555,15.150511741638184,0.15872526168823242,14.300000190734863,0.10000000149011612,0,1,0
Burundi,1978,0,0,6.75304651260376,15.17648696899414,-0.025294743478298187,12.510000228881836,0.10000000149011612,0,1,0
Burundi,1979,2.157356023788452,0,6.716381549835205,15.201805114746094,-0.03600090742111206,26.1299991607666,0.10000000149011612,0,1,0
Burundi,1980,2.948490858078003,0,6.623969078063965,15.226497650146484,-0.08827101439237595,16.3799991607666,0.10000000149011612,0,1,0
Burundi,1981,0.348769873380661,0,6.664913654327393,15.250595092773438,0.041794709861278534,-6.059999942779541,0,0,1,0
Burundi,1982,1.5059376955032349,0,6.623819351196289,15.297115325927734,-0.040261320769786835,5.670000076293945,0,0,1,0
Burundi,1983,0.5292007327079773,0,6.535480499267578,15.319587707519531,-0.08454959839582443,6.429999828338623,0,0,1,0
Burundi,1984,0.7633768320083618,9.226813316345215,6.485037803649902,15.341567039489746,-0.04919169470667839,17.219999313354492,0,0,1,0
Burundi,1985,0.7058590054512024,9.15754508972168,6.609796047210693,15.363073348999023,0.13287457823753357,5.070000171661377,0,0,1,0
Burundi,1986,0.5799487829208374,11.380610466003418,6.668968677520752,15.404746055603027,0.060958486050367355,-4.260000228881836,0,0,1,0
Burundi,1987,0.4174114167690277,7.143588066101074,6.633244514465332,15.424948692321777,-0.03509341925382614,-3.4200000762939453,0,0,1,0
Burundi,1988,-0.4524220824241638,7.302989959716797,6.747197151184082,15.4641695022583,0.12069918215274811,3.490000009536743,0,0,1,0
Burundi,1989,0.4262959659099579,10.268783569335937,6.713825225830078,15.483217239379883,-0.03282145783305168,14.760000228881836,0,0,1,0
Burundi,1990,-0.0975804254412651,21.50693130493164,6.719302654266357,15.520258903503418,0.005492319818586111,5.989999771118164,0,0,1,0
Burundi,1991,-0.6033318638801575,24.461944580078125,6.7274346351623535,15.538277626037598,0.008165143430233002,4.090000152587891,0,0,1,0
Burundi,1992,-0.8505781292915344,26.92139434814453,6.704105854034424,15.555976867675781,-0.023058505728840828,5.71999979019165,0,0,1,0
Burundi,1993,NA,23.626754760742188,6.7172088623046875,15.590462684631348,0.013189081102609634,7.139999866485596,0,0,1,0
Burundi,1994,0.6093165874481201,21.954639434814453,6.668517589569092,15.607270240783691,-0.04752502590417862,6.670000076293945,0,0,1,0
Burundi,1995,NA,30.93682098388672,6.5415167808532715,15.640059471130371,-0.1192670613527298,15.279999732971191,0.30000001192092896,0,1,0
Burundi,1996,NA,27.78487777709961,6.453276634216309,15.656060218811035,-0.08445876836776733,19.040000915527344,0.30000001192092896,0,1,0
Burundi,1997,0.6544074416160583,27.980985641479492,6.4604387283325195,15.671808242797852,0.0071875425055623055,23.290000915527344,0,0,1,0
Burundi,1998,-1.6605112552642822,38.15391540527344,6.378626823425293,15.687313079833984,-0.07855440676212311,11.199999809265137,0,0,1,0
Burundi,1999,2.3927457332611084,42.64725875854492,6.49313497543335,15.717617988586426,0.12132171541452408,3.4100000858306885,0,0,1,0
Burundi,2000,-4.692811012268066,34.82891845703125,6.494369983673096,15.732433319091797,0.0012357798404991627,22.59000015258789,0,0,1,0
Burundi,2001,NA,29.782943725585938,6.53498649597168,15.747032165527344,0.04145240783691406,13.40999984741211,0.10000000149011612,0,1,0
Burundi,2002,NA,10.735193252563477,6.53498649597168,15.747032165527344,0,NA,NA,0,NA,NA
Cambodia,1960,NA,0,NA,15.501909255981445,NA,NA,NA,0,0,0
Cambodia,1961,NA,0,NA,15.538277626037598,NA,NA,NA,0,0,0
Cambodia,1962,NA,0,NA,15.555976867675781,NA,NA,NA,0,0,0
Cambodia,1963,NA,0,NA,15.573368072509766,NA,NA,NA,0,0,0
Cambodia,1964,NA,0,NA,15.607270240783691,NA,NA,NA,0,0,0
Cambodia,1965,NA,0,NA,15.623799324035645,NA,NA,NA,0,0,0
Cambodia,1966,NA,0,NA,15.656060218811035,NA,NA,NA,0,0,0
Cambodia,1967,NA,0,NA,15.671808242797852,NA,NA,NA,0,0,0
Cambodia,1968,NA,0,NA,15.702580451965332,NA,NA,NA,0,0,0
Cambodia,1969,-1.0356724262237549,0,NA,15.732433319091797,NA,NA,NA,0,0,0
Cambodia,1970,0,0,NA,15.747032165527344,NA,NA,0,0,0,0
Cambodia,1971,0,0,NA,15.761420249938965,NA,NA,0,0,0,NA
Cambodia,1972,-0.5331019163131714,0,NA,15.761420249938965,NA,NA,0,0,0,NA
Cambodia,1973,1.3733415603637695,0,NA,15.761420249938965,NA,NA,0,0,0,NA
Cambodia,1974,-0.32235175371170044,0,NA,15.775605201721191,NA,NA,0,0,0,NA
Cambodia,1975,NA,0,NA,15.775605201721191,NA,NA,NA,0,0,NA
Cambodia,1976,NA,0,NA,15.761420249938965,NA,NA,NA,0,0,NA
Cambodia,1977,NA,0,NA,15.747032165527344,NA,NA,NA,0,0,NA
Cambodia,1978,NA,0,NA,15.732433319091797,NA,NA,NA,0,0,NA
Cambodia,1979,0.6312999725341797,0,NA,15.717617988586426,NA,NA,NA,0,0,NA
Cambodia,1980,NA,0,NA,15.732433319091797,NA,NA,NA,0,0,NA
Cambodia,1981,NA,0,NA,15.761420249938965,NA,NA,NA,0,0,NA
Cambodia,1982,NA,0,NA,15.775605201721191,NA,NA,NA,0,0,NA
Cambodia,1983,NA,0,NA,15.803384780883789,NA,NA,NA,0,0,NA
Cambodia,1984,NA,0,NA,15.843658447265625,NA,NA,NA,0,0,NA
Cambodia,1985,NA,0,NA,15.869634628295898,NA,NA,NA,0,0,NA
Cambodia,1986,NA,0,NA,15.907374382019043,NA,NA,NA,0,0,NA
Cambodia,1987,NA,0,NA,15.931766510009766,NA,NA,0,0,0,NA
Cambodia,1988,NA,0,NA,15.967272758483887,NA,76.62000274658203,0,0,0,NA
Cambodia,1989,NA,0,NA,16.001562118530273,NA,19.020000457763672,0,0,0,NA
Cambodia,1990,NA,0,NA,16.023784637451172,NA,145.6300048828125,0,0,0,0
Cambodia,1991,3.586322784423828,0,NA,16.05622100830078,NA,107.44000244140625,0,0,0,0
Cambodia,1992,4.056916236877441,0,NA,16.087636947631836,NA,75.41999816894531,0,0,0,0
Cambodia,1993,4.274728775024414,0,6.975900650024414,16.11809539794922,NA,107.36000061035156,0,0,0,0
Cambodia,1994,5.036821365356445,0,7.102550506591797,16.11809539794922,0.13501931726932526,8.920000076293945,0,0,0,0.38999998569488525
Cambodia,1995,5.682559013366699,0,7.0763959884643555,16.21340560913086,-0.025815196335315704,9.130000114440918,0,0,0,0.38999998569488525
Cambodia,1996,5.1052470207214355,4.831852912902832,7.10488748550415,16.21340560913086,0.028901098296046257,7.090000152587891,0,0,0,0.38999998569488525
Cambodia,1997,5.453909873962402,4.4845380783081055,7.168884754180908,16.21340560913086,0.0660896897315979,9.170000076293945,0,0,0,0
Cambodia,1998,5.388222694396973,2.977536916732788,7.157009124755859,16.21340560913086,-0.011805337853729725,16.040000915527344,0,0,0,0
Cambodia,1999,4.935654640197754,14.000686645507812,7.175156116485596,16.300416946411133,0.01831224001944065,1.6200000047683716,0,0,0,0
Cambodia,2000,4.910243034362793,25.794204711914063,7.200539588928223,16.300416946411133,0.02570844255387783,4.679999828338623,0,0,0,0
Cambodia,2001,3.8974430561065674,21.517333984375,7.189657211303711,16.300416946411133,-0.010823116637766361,-2.8299999237060547,0,0,0,0
Cambodia,2002,NA,16.0858097076416,7.189657211303711,16.300416946411133,0,NA,NA,0,NA,NA
Cameroon,1960,NA,0,7.426562786102295,15.483217239379883,NA,NA,NA,0,0,0
Cameroon,1961,NA,0,7.41978645324707,15.501909255981445,-0.0067534479312598705,5.059999942779541,NA,0,0,0
Cameroon,1962,NA,0,7.426145553588867,15.520258903503418,0.0063793170265853405,3.109999895095825,NA,0,0,0
Cameroon,1963,NA,0,7.436887741088867,15.538277626037598,0.01080016978085041,-0.25999999046325684,NA,0,1,0
Cameroon,1964,NA,0,7.447964191436768,15.573368072509766,0.011137828230857849,4.420000076293945,NA,0,1,0
Cameroon,1965,NA,0,7.436739921569824,15.590462684631348,-0.01116136834025383,2.75,NA,0,1,0
Cameroon,1966,NA,0,7.444067478179932,15.607270240783691,0.00735439220443368,0.1899999976158142,NA,0,1,0
Cameroon,1967,NA,0,7.297885417938232,15.640059471130371,-0.13599950075149536,23.6299991607666,NA,0,1,0
Cameroon,1968,NA,0,7.349735736846924,15.656060218811035,0.05321791023015976,5.75,NA,0,1,0
Cameroon,1969,4.039501190185547,0,7.368414878845215,15.687313079833984,0.01885478012263775,5.300000190734863,NA,0,1,0
Cameroon,1970,1.7480241060256958,16.926631927490234,7.36527681350708,15.702580451965332,-0.0031329283956438303,7.880000114440918,0,0,1,0
Cameroon,1971,2.3622069358825684,17.44586944580078,7.390705585479736,15.732433319091797,0.025754496455192566,3.440000057220459,0,0,1,0
Cameroon,1972,2.259031295776367,21.962841033935547,7.374176979064941,15.761420249938965,-0.01639261096715927,7.980000019073486,0,0,1,0
Cameroon,1973,4.145930290222168,15.788887023925781,7.380188465118408,15.775605201721191,0.0060296314768493176,6.53000020980835,0,0,1,0
Cameroon,1974,4.286515235900879,20.51702880859375,7.457602500915527,15.803384780883789,0.08048925548791885,10.65999984741211,0,0,1,0
Cameroon,1975,3.6947500705718994,16.792940139770508,7.550082206726074,15.830413818359375,0.09689103811979294,5.989999771118164,0,0,1,0
Cameroon,1976,3.007047653198242,17.825946807861328,7.463314533233643,15.856730461120605,-0.08311015367507935,19.670000076293945,0,0,1,0
Cameroon,1977,4.482985019683838,19.532642364501953,7.571260452270508,15.894951820373535,0.11398778110742569,5.880000114440918,0.10000000149011612,0,1,0
Cameroon,1978,4.8404645919799805,18.92816162109375,7.705887794494629,15.919644355773926,0.14411045610904694,3.4100000858306885,1.2999999523162842,0,1,0
Cameroon,1979,5.497525691986084,18.09972381591797,7.745940685272217,15.943741798400879,0.04086589813232422,12.850000381469727,7.599999904632568,0,1,0
Cameroon,1980,5.451508522033691,21.483097076416016,7.662082195281982,15.978833198547363,-0.08043880760669708,14.25,12.100000381469727,0,1,0
Cameroon,1981,5.167616844177246,17.963050842285156,7.783527851104736,16.001562118530273,0.1291278600692749,8.800000190734863,15.199999809265137,0,1,0
Cameroon,1982,5.759214878082275,39.820919036865234,7.844996929168701,16.034713745117188,0.06339779496192932,12.479999542236328,17,0,1,0
Cameroon,1983,3.2271158695220947,37.533592224121094,7.863611221313477,16.05622100830078,0.01878863386809826,12.760000228881836,15.899999618530273,0,1,0
Cameroon,1984,6.075160980224609,36.99342727661133,7.893702507019043,16.087636947631836,0.030548367649316788,13.550000190734863,18.299999237060547,0,1,0
Cameroon,1985,0,41.381591796875,7.935494422912598,16.11809539794922,0.04267759993672371,11.1899995803833,20.799999237060547,0,1,0
Cameroon,1986,5.018124580383301,59.744773864746094,8.016937255859375,16.11809539794922,0.08485116809606552,0.18000000715255737,6.800000190734863,0,1,0
Cameroon,1987,4.7607831954956055,61.8352165222168,7.992666244506836,16.21340560913086,-0.02397852949798107,-2.390000104904175,7.5,0,1,0
Cameroon,1988,0,52.690792083740234,7.878659248352051,16.21340560913086,-0.10774851590394974,0.8100000023841858,5.5,0,1,0
Cameroon,1989,0,55.040565490722656,7.806306838989258,16.21340560913086,-0.06979699432849884,-1.8200000524520874,7.800000190734863,0,1,0
Cameroon,1990,0,44.27756881713867,7.7259135246276855,16.21340560913086,-0.07724659144878387,1.6399999856948853,10.399999618530273,0,1,0
Cameroon,1991,3.4639840126037598,52.202415466308594,7.666489601135254,16.300416946411133,-0.057692594826221466,3.569999933242798,7.099999904632568,0,1,0
Cameroon,1992,1.6988670825958252,61.537960052490234,7.590007305145264,16.300416946411133,-0.07363086938858032,-1.2799999713897705,7,0,1,0
Cameroon,1993,0,70.78509521484375,7.547748565673828,16.300416946411133,-0.04137836769223213,2.0199999809265137,5.599999904632568,0,1,0
Cameroon,1994,2.0080337524414062,64.49786376953125,7.521625995635986,16.380460739135742,-0.025784272700548172,11.039999961853027,6.900000095367432,0,1,0
Cameroon,1995,3.5553481578826904,71.80713653564453,7.525446891784668,16.380460739135742,0.003828272921964526,17.030000686645508,6.900000095367432,0,1,0
Cameroon,1996,3.7873499393463135,67.48199462890625,7.546810626983643,16.454566955566406,0.021593371406197548,5.400000095367432,7.800000190734863,0,1,0
Cameroon,1997,3.8732831478118896,62.88139724731445,7.5716681480407715,16.454566955566406,0.02516934834420681,2.6700000762939453,8,0,1,0
Cameroon,1998,3.6378061771392822,67.73360443115234,7.575423717498779,16.454566955566406,0.0037623897660523653,1.1399999856948853,4.099999904632568,0,1,0
Cameroon,1999,3.3816757202148438,72.26016998291016,7.602436542510986,16.523561477661133,0.027380961924791336,1.1100000143051147,5.400000095367432,0,1,0
Cameroon,2000,4.1209211349487305,59.165775299072266,7.601260662078857,16.523561477661133,-0.0011753197759389877,1.1200000047683716,9.399999618530273,0,1,0
Cameroon,2001,4.368561267852783,58.76581573486328,7.611892223358154,16.523561477661133,0.010688372887670994,2.990000009536743,7.300000190734863,0,1,0
Cameroon,2002,NA,49.32910919189453,7.611892223358154,16.523561477661133,0,NA,NA,0,NA,NA
Cape Verde,1960,NA,0,6.902210712432861,12.185870170593262,NA,NA,NA,0,0,NA
Cape Verde,1961,NA,0,6.981907844543457,12.199450492858887,0.08295861631631851,NA,NA,0,0,NA
Cape Verde,1962,NA,0,6.900068759918213,12.226365089416504,-0.0785798653960228,NA,NA,0,0,NA
Cape Verde,1963,NA,0,6.826498985290527,12.261649131774902,-0.07092861831188202,NA,NA,0,0,NA
Cape Verde,1964,NA,0,6.887181282043457,12.30111026763916,0.06256169080734253,NA,NA,0,0,NA
Cape Verde,1965,NA,0,6.851696968078613,12.341477394104004,-0.03486213833093643,NA,NA,0,0,NA
Cape Verde,1966,NA,0,6.986204147338867,12.380319595336914,0.14397262036800385,NA,NA,0,0,NA
